w1	w2	gold	Note
pastorship	position	0.483
brightly	colorful	0.825
lubricate	change	0.183
lubricate	fill	0.186
hilariously	humorous	0.9570000000000001
intercession	prayer	0.45999999999999996
evangelicalism	revivalism	0.725
unmarried	unwed	1.0
globalise	widen	0.8
cofactor	compound	0.6
energized	enliven	0.8
energized	change	0.367
registry	register	0.775
unrealizable	impossible	0.843
dissociations	compartmentalization	0.64
dissociations	separation	0.8140000000000001
griping	bite	0.38
griping	complain	0.817
quieten	hush	0.9380000000000001
quieten	compose	0.45999999999999996
transfigure	change	0.733
scarceness	rarity	0.978
corroding	decay	0.978
corroding	corrode	0.9880000000000001
freakishly	panic	0.417
copilot	pilot	0.75
analyzed	synthesize	0.383
analyzed	survey	0.5860000000000001
confinements	pregnancy	0.35
confinements	restraint	0.85
prideful	elated	0.5599999999999999
prideful	proud	1.0
commode	drawers	0.45999999999999996
commode	seat	0.6
fluidity	thinness	0.27999999999999997
fluidity	changeableness	0.8220000000000001
internationalize	control	0.4
internationalize	change	0.48
academicism	traditionalism	0.3
boisterously	spirited	0.833
boisterously	disorderly	0.514
effected	carry	0.22000000000000003
effected	draw	0.062
subhead	heading	0.686
whizzed	sound	0.757
independences	independent	0.733
independences	victory	0.62
conductance	electrical	0.833
uncontrolled	rampant	0.95
selectively	exclusive	0.857
selectively	discriminating	0.8400000000000001
fulfillments	satisfaction	0.843
fulfillments	self-fulfillment	0.8560000000000001
premeditation	planning	0.8800000000000001
stewardship	position	0.58
residing	populate	0.633
residing	stay	0.783
coefficient	self	0.062
algebraist	mathematician	0.9119999999999999
drownings	extinguish	0.483
drownings	cover	0.24
encamping	populate	0.529
prostatic	criticism	0.071
prostatic	radio	0.062
violating	fly	0.033
violating	observe	0.067
remitting	transfer	0.45
orientate	reorientate	0.625
postmark	marker	0.512
postmark	stamp	0.867
establishment	organization	0.8400000000000001
establishment	beginning	0.72
recitalist	soloist	0.75
institutionalize	hospitalize	0.833
verbalize	enthuse	0.614
verbalize	talk	0.944
presenters	communicator	0.733
presenters	advocate	0.5599999999999999
repressing	suppress	0.75
repressing	oppress	0.8
premisses	presuppose	0.45999999999999996
premisses	premise	0.683
outfoxed	surpass	0.5
gardens	sink	0.0
gardens	tend	0.457
phosphate	drink	0.35
phosphate	sodium	0.533
airship	trade	0.071
submariners	bluejacket	0.043
infectiously	canker	0.612
subsurface	submarine	0.657
extendible	long	0.7
refresher	beverage	0.733
refresher	legal	0.13799999999999998
seasonable	opportune	0.52
moderatorship	position	0.65
modesty	demureness	0.95
prejudging	evaluate	0.72
roadless	inaccessible	0.786
objectifying	change	0.125
expounded	clarify	0.8
expounded	premise	0.086
nonperformance	negligence	0.6
acoustics	remedy	0.011
acoustics	physics	0.32
yellowish	chromatic	0.425
reckoner	statistician	0.33999999999999997
reckoner	handbook	0.075
conscientious	careful	0.922
amounted	make	0.567
amounted	work	0.25
vegetational	growth	0.757
vegetational	forest	0.771
unfavourable	adverse	0.82
unfavourable	discriminatory	0.633
vocalism	voice	0.767
vocalism	system	0.067
continence	self-discipline	0.483
immoderate	excessive	0.75
internships	position	0.717
translunar	heavenly	0.667
ideality	quality	0.52
importance	momentousness	0.683
importance	primacy	0.717
jarringly	move	0.386
jarringly	conflict	0.26
affectional	emotional	0.783
rediscovery	discovery	0.6599999999999999
microfossils	fossil	0.725
unknowing	ignorance	0.817
unknowing	uninformed	0.8140000000000001
commandership	position	0.5599999999999999
autoimmunity	autoimmune	0.85
undefended	vulnerable	0.833
collected	take	0.667
collected	corral	0.771
secluding	isolate	0.86
ceramicist	craftsman	0.657
teaspoonful	containerful	0.517
migrational	emigration	0.8
migrational	people	0.45
newness	brand-newness	0.86
circumscribes	content	0.275
rudderless	purposeless	0.638
internationaler	foreign	0.78
contrive	plot	0.738
contrive	make	0.714
unarguable	incontestable	0.9
replaces	preempt	0.48600000000000004
unconcern	heartlessness	0.714
unconcern	carefreeness	0.844
reformations	religious	0.567
procreated	make	0.843
inducement	motivation	0.629
inducement	causing	0.614
sanctify	lustrate	0.52
sanctify	declare	0.683
effectiveness	potent	0.867
restrainer	chemical	0.071
restrainer	nazi	0.343
imprecise	inaccurate	0.9
heraldist	applaud	0.46699999999999997
heraldist	tell	0.48
sweetish	sweet	0.85
bootless	unproductive	0.425
follower	tail	0.62
follower	cultist	0.7
traversals	travel	0.712
traversals	skiing	0.4
requests	invite	0.725
posthole	hole	0.762
unilluminated	dark	0.978
consigning	abandon	0.4
consigning	entrust	0.64
purchasable	available	0.786
purchasable	corrupt	0.4
abandonment	absence	0.657
pestilence	plague	0.922
pestilence	disease	0.9109999999999999
weirdly	deity	0.014000000000000002
weirdly	supernatural	0.643
antagonist	person	0.5429999999999999
antagonist	muscle	0.1
puritanism	sternness	0.6599999999999999
profitless	unrewarding	0.8560000000000001
customise	produce	0.45999999999999996
customise	change	0.712
insurrectional	conflict	0.75
algebras	vector	0.5
monotony	constancy	0.86
monotony	unvariedness	0.9560000000000001
subletting	lease	0.86
princedom	domain	0.7
princedom	rank	0.667
uninhibited	unreserved	0.8400000000000001
sublieutenant	lieutenant	0.714
absorbing	assimilate	0.7889999999999999
absorbing	learn	0.757
conflagration	fire	0.575
condescended	act	0.156
decompositions	decay	0.933
decompositions	algebra	0.075
obstructive	preventive	0.78
intelligences	brain	0.767
intelligences	military	0.5
indirectness	characteristic	0.275
imperils	exist	0.3
skillfulness	command	0.44000000000000006
unmentionable	impermissible	0.45
shortish	short	0.9710000000000001
deserters	quitter	0.9
engineering	design	0.833
engineering	plan	0.762
provisionally	conditional	0.8119999999999999
subordination	relation	0.3
subordination	dependence	0.425
cofounder	founder	0.9109999999999999
membership	body	0.55
membership	relationship	0.6
embroideries	needlepoint	0.82
embroideries	expansion	0.089
americanize	change	0.525
protectorship	position	0.5
unilateralist	advocate	0.5
nonstandard	measure	0.156
convector	heater	0.712
evacuated	move	0.767
evacuated	empty	0.9710000000000001
subroutines	software	0.433
brittany	france	0.125
accomplishments	attainment	0.7
accomplishments	horsemanship	0.367
outperforming	outshout	0.64
microcircuit	chip	0.8400000000000001
voraciously	gluttonous	0.8
voraciously	acquisitive	0.52
intramolecular	molar	0.11399999999999999
hospitalize	commit	0.717
distinguishing	discriminate	0.6599999999999999
distinguishing	sex	0.062
reproductive	fruitful	0.8
goldplated	plate	0.65
favourable	complimentary	0.8
procreation	generation	0.6599999999999999
postponements	adjournment	0.7
postponements	extension	0.8
detectable	perceptible	0.8560000000000001
detectable	noticeable	0.922
contraception	control	0.7
lushness	abundance	0.889
incensing	anger	0.771
incensing	odorize	0.375
outlawed	illegal	0.962
embroiderers	embroideress	0.944
blitzed	attack	0.8140000000000001
wilderness	disfavor	0.038
wilderness	bush	0.5599999999999999
decapitated	guillotine	0.82
decapitated	headless	1.0
microflora	microorganism	0.733
acceptance	blessing	0.617
acceptance	recognition	0.688
unfortunate	prisoner	0.417
unfortunate	black	0.028999999999999998
refuted	oppose	0.85
refuted	disprove	0.962
greenly	discolor	0.42000000000000004
greenly	emerald	0.9119999999999999
importances	standing	0.429
importances	deal	0.32
autoimmune	carrier	0.514
autoimmune	exempt	0.45
circumnavigations	travel	0.825
interrelationship	psychodynamics	0.6
monoatomic	small	0.5860000000000001
monoatomic	thermonuclear	0.433
undefinable	undefined	0.844
catalogued	compose	0.48600000000000004
catalogued	classify	0.8779999999999999
heterosexism	discrimination	0.367
inflicted	intrude	0.529
preaching	evangelize	0.8380000000000001
preaching	sermonize	0.867
improver	benefactor	0.638
improver	attachment	0.317
prudery	modesty	0.72
combusted	burn	0.9
swooshing	sound	0.75
intersected	meet	0.9
unwaveringly	hover	0.35
interlingua	language	0.756
tricolours	flag	0.52
fictitiously	unreal	0.9119999999999999
fictitiously	counterfeit	0.767
languishing	weaken	0.9
scampering	run	0.7
sulfuric	process	0.225
sulfuric	sulfide	0.717
trilateral	reciprocal	0.35
trilateral	isosceles	0.8
delimitations	property	0.58
management	administration	0.733
management	finance	0.614
microfiche	microfilm	0.8560000000000001
medicate	impregnate	0.05
medicate	treat	0.8140000000000001
subgroup	group	0.833
subgroup	bench	0.012
normalise	normalize	0.833
irreligious	nonobservant	0.45999999999999996
slanderous	harmful	0.778
microbiologist	virologist	0.567
circumvent	beat	0.3
circumvent	attack	0.4
revolutionise	indoctrinate	0.52
revolutionise	change	0.757
discrete	separate	0.367
protrusion	mogul	0.25
protrusion	shape	0.5429999999999999
bewitchment	sorcery	0.9380000000000001
locality	scenery	0.5429999999999999
scornful	disrespectful	0.7
reburial	burying	0.757
untracked	inaccessible	0.5
mutinied	rebel	0.82
unforeseen	unexpected	0.975
helical	coiled	0.729
carbonate	process	0.371
carbonate	change	0.233
disturbances	magnetic	0.075
disturbances	agitation	0.85
mccarthyism	witch-hunt	0.817
titillated	please	0.567
titillated	itch	0.088
fetishism	belief	0.33999999999999997
indifferently	uninterested	0.7
indifferently	unconcerned	0.775
rascality	naughtiness	0.875
parallelize	put	0.42000000000000004
fractionate	separate	0.72
chairmanship	position	0.688
starkness	limit	0.16699999999999998
bellowing	shout	0.8400000000000001
destroyers	annihilator	0.95
destroyers	warship	0.8380000000000001
rededicated	give	0.44299999999999995
reassuringly	affirm	0.85
inconvertible	incommutable	0.583
dissatisfying	disgruntle	0.671
seeders	person	0.317
seeders	mechanical	0.45
prospector	sourdough	0.0
leadership	helm	0.7
leadership	high	0.433
assassinated	kill	0.975
assassinated	defame	0.417
considerable	significant	0.9
guardedly	shepherd	0.562
guardedly	patrol	0.6599999999999999
accessible	approachable	0.8400000000000001
accessible	comprehensible	0.729
interconnectedness	connection	0.82
autograft	graft	0.6559999999999999
antagonize	annoy	0.9
antagonize	act	0.45
nerveless	composed	0.8560000000000001
distrustful	cynical	0.786
democratize	change	0.475
diffidence	unassertiveness	0.7
heartlessly	spiritless	0.55
sensualist	epicure	0.629
concordance	agreement	0.944
concordance	order	0.629
promiscuous	unchaste	0.933
promiscuous	indiscriminate	0.733
excitedly	affect	0.24
excitedly	arouse	0.757
careerism	practice	0.52
retraced	return	0.729
internationality	scope	0.267
advisory	announcement	0.7
advisory	informative	0.667
enunciates	state	0.58
battened	strengthen	0.46699999999999997
assistance	facilitation	0.844
blunders	transgress	0.644
combust	blow	0.75
combust	burn	0.767
excitation	arousal	0.825
excitation	exciting	0.82
blackmailed	extort	0.962
bunking	cheat	0.35
bunking	bed	0.775
labourer	hire	0.5
rectorate	position	0.425
designed	intend	0.5
designed	mental	0.125
behavioural	action	0.533
behavioural	propriety	0.1
defrauding	short-change	0.7
procurators	bureaucrat	0.483
procurators	agent	0.567
assistances	resource	0.483
assistances	recourse	0.233
unsubdivided	smooth	0.643
implantations	placement	0.714
implantations	procedure	0.367
advancement	seafaring	0.05
advancement	encouragement	0.4
translocating	transfer	0.7
codefendants	corespondent	0.156
monarchic	undemocratic	0.757
traitorous	disloyal	0.9560000000000001
highlanders	soldier	0.483
highlanders	scot	0.76
syntactic	plan	0.5599999999999999
reproducible	duplicable	0.95
monopolist	person	0.48
comportment	manner	0.7
roofers	thatcher	0.683
improving	relieve	0.45
improving	reform	0.75
adjustor	investigator	0.683
dooming	convict	0.567
preadolescent	young	0.85
depictive	representational	0.967
stoical	unemotional	1.0
dynastic	ruler	0.786
hinduism	religion	0.8
pathfinder	usher	0.567
romanic	italian	0.6
overlying	lie	0.5
overlying	kill	0.038
refinery	plant	0.76
industrialise	change	0.529
expressionless	uncommunicative	0.617
censorship	military	0.075
censorship	deletion	0.657
tricolor	flag	0.071
tricolor	colored	0.733
interlaces	hold	0.65
interlaces	splice	0.55
personifying	embody	0.829
personifying	exemplify	0.762
immobilization	restraint	0.738
immobilization	preservation	0.2
subsequences	result	0.683
circumcisions	rite	0.45999999999999996
circumcisions	day	0.043
bibliographies	list	0.675
unnecessary	inessential	0.9
rejoinders	reply	0.35
rejoinders	pleading	0.343
lavishness	expensiveness	0.909
acronymic	form	0.3
incoordination	unskillfulness	0.825
provisionary	conditional	0.944
regardless	heedless	0.788
promotive	encouraging	0.8140000000000001
indicted	charge	0.671
asphaltic	paving	0.844
asphaltic	pave	0.8560000000000001
cowered	crouch	0.8140000000000001
cowered	bend	0.471
mimicked	imitate	0.9880000000000001
protestantism	fundamentalism	0.571
performances	play	0.657
regained	locate	0.188
regained	get	0.525
monoculture	culture	0.7
emulsifying	change	0.483
knightly	past	0.1
knightly	courteous	0.65
monogenesis	reproduction	0.5
interlace	hold	0.514
communistic	socialist	0.6
communistic	politician	0.538
extraterrestrials	animal	0.1
bronchus	tube	0.686
contraries	opposition	0.8619999999999999
amethysts	crystalline	0.5860000000000001
travelers	foreigner	0.767
gathered	muster	0.8400000000000001
gathered	convene	0.857
trusteeship	position	0.55
trusteeship	district	0.533
suspiciousness	distrust	0.843
feminised	change	0.529
mushroomed	grow	0.771
mushroomed	pick	0.067
vindictively	unforgiving	0.738
vindictively	malicious	0.8560000000000001
castled	move	0.55
castled	fancy	0.1
glittery	bright	0.783
lightship	ship	0.629
eroticism	arousal	0.843
eroticism	desire	0.667
caesarism	autocracy	0.743
sessions	quarter	0.557
sessions	sitting	0.44299999999999995
fashionable	up-to-date	0.833
teasingly	torment	0.743
teasingly	kid	0.8619999999999999
microwaving	cook	0.786
transverse	crosswise	0.817
managership	position	0.767
methodically	acting	0.45
methodically	know-how	0.5599999999999999
excitements	fever	0.629
excitements	intoxication	0.433
christianise	convert	0.7
monarchical	undemocratic	0.783
monarchical	noble	0.533
cooperators	spouse	0.471
circumscribed	restrict	0.72
circumscribed	trace	0.457
topically	current	0.55
topically	local	0.4
evangelistic	enthusiastic	0.014000000000000002
emotionalism	emotional	0.8109999999999999
differences	differentia	0.867
differences	variation	0.9109999999999999
hallucinating	ill	0.42000000000000004
hallucinating	perceive	0.5429999999999999
liverpools	england	0.717
deciphering	read	0.767
stroked	touch	0.843
motherless	unparented	0.975
impermanent	improvised	0.225
contrabands	merchandise	0.5
astronautical	spacewalker	0.8140000000000001
scrutiny	look	0.733
discolor	bleach	0.714
receiverships	proceeding	0.483
rematches	repeat	0.643
scandalize	disgust	0.662
condensing	encapsulate	0.52
scholarship	letters	0.26
scholarship	prize	0.85
transmitter	communicator	0.833
transmitter	carrier	0.775
autobuses	school	0.525
dematerialised	vanish	0.86
predators	attacker	0.9109999999999999
predators	carnivore	0.8400000000000001
enlarger	equipment	0.056999999999999995
repositioned	down	0.48
repositioned	reduce	0.24
equivalence	tie	0.743
localise	lie	0.075
localise	situate	0.7
enfolded	cocoon	0.725
approachable	comprehensible	0.383
animality	nature	0.717
interweaved	braid	0.922
engorge	eat	0.75
protesters	picket	0.8
protesters	nonconformist	0.725
rooters	enthusiast	0.738
unobjectionable	dirty	0.1
unobjectionable	inoffensive	0.778
physically	material	0.55
physically	bodily	0.844
unceremonious	informal	0.843
unceremonious	discourteous	0.7
postcodes	code	0.617
autosuggestion	self-improvement	0.4
circumventing	beat	0.533
circumventing	ebb	0.129
homoerotic	homosexual	0.712
undesirable	unwelcome	0.686
adaptive	accommodative	0.76
foresters	farmer	0.557
winking	flicker	0.5599999999999999
trichloride	chloride	0.733
preconception	opinion	0.65
preconception	homophobia	0.317
fringes	decorate	0.54
fringes	surround	0.55
shepherded	guard	0.788
shepherded	tend	0.875
kingship	rank	0.75
excretion	matter	0.55
excretion	defecation	0.925
inventively	creative	0.843
inheritor	heiress	0.9119999999999999
conspicuousness	boldness	0.557
preconceptions	opinion	0.6
preconceptions	experimenter	0.1
uproariously	combustion	0.483
uproariously	noise	0.733
glistens	spangle	0.683
glistens	brightness	0.8
sexless	asexual	0.85
sexless	unsexy	0.617
spellers	writer	0.6799999999999999
spellers	primer	0.52
orchestrations	musical	0.714
orchestrations	arrangement	0.712
embroiderer	needleworker	0.933
arousal	desire	0.9289999999999999
arousal	inflammation	0.55
extending	increase	0.712
extending	range	0.567
enforcements	imposition	0.65
connectedness	bridge	0.7
blacken	discolor	0.78
blacken	singe	0.85
galvanize	coat	0.786
galvanize	shock	0.6599999999999999
weaponize	change	0.3
sorrowful	grievous	0.9
postdated	follow	0.588
antipsychotics	clozapine	0.983
convocation	gathering	0.875
convocation	assembly	0.85
intensions	meaning	0.6599999999999999
employed	ship	0.1
employed	give	0.3
susceptible	impressionable	0.86
susceptible	allergic	0.48
alarmism	warning	0.9119999999999999
canonize	declare	0.643
canonize	laud	0.72
imbedding	nest	0.717
foreigner	transalpine	0.33999999999999997
foreigner	gringo	0.743
anaesthetics	drug	0.867
disassociates	separate	0.8380000000000001
utterance	communication	0.657
mitigated	relieve	0.686
mitigated	apologize	0.429
unconsolidated	loose	0.733
ukrainians	slavic	0.683
hypocrisy	pretense	0.48
refurbishment	improvement	0.8
intertwining	raw	0.0
objectify	change	0.3
crispness	freshness	0.925
magically	supernatural	0.867
philanthropy	aid	0.8
washers	worker	0.714
washers	seal	0.086
frowning	displeased	0.8400000000000001
frowning	scowl	0.975
debarred	prevent	0.74
nonnative	foreign	1.0
defeatist	pessimist	0.743
nakedness	gloom	0.05
nakedness	undress	0.975
inexpert	unprofessional	0.9
designs	plot	0.671
designs	intend	0.75
implicational	meaning	0.762
accordance	giving	0.462
accordance	agreement	0.8400000000000001
skateboarders	skater	0.844
amusements	delight	0.75
divided	paragraph	0.471
divided	calculate	0.567
dissociable	divisible	0.483
reduced	abbreviate	0.74
reduced	spill	0.014000000000000002
unintelligible	incomprehensible	0.8
unintelligible	slurred	0.825
syllable	word	0.65
governance	sociable	0.189
governance	government	0.8
rainless	dry	0.95
kazakhstani	asian	0.643
microseconds	nanosecond	0.875
disgorge	seed	0.056999999999999995
discernment	knowing	0.62
discernment	discrimination	0.65
employable	worker	0.6599999999999999
univocal	absolute	0.617
disturbing	affect	0.188
disturbing	toss	0.025
unicycling	bicycle	0.712
mildness	balminess	0.783
mildness	manner	0.367
civilise	sophisticate	0.657
civilise	change	0.343
valorous	brave	0.925
exporters	businessperson	0.567
enrollment	body	0.11200000000000002
enrollment	entrance	0.483
preheated	heat	0.722
scholarships	aid	0.86
scholarships	education	0.571
stressor	agent	0.45
correspondence	write	0.783
correspondence	conformity	0.383
interlinking	connect	0.9119999999999999
princedoms	domain	0.8
princedoms	rank	0.675
extrapolations	calculation	0.6
extrapolations	inference	0.5
extraterritorial	territorial	0.678
whimsically	arbitrary	0.74
nobelist	laureate	0.767
resigning	top	0.1
resigning	office	0.5429999999999999
wrathful	angry	0.867
cowboys	performer	0.071
cowboys	ranch	0.733
conjoins	intermarry	0.867
conjoins	cross-link	0.783
predominance	obviousness	0.417
predominance	dominance	0.662
brandish	expose	0.9
brandish	hold	0.8710000000000001
regionalisms	policy	0.74
regionalisms	address	0.275
extrasensory	clairvoyant	0.9269999999999999
microcomputers	computer	0.9
subtropical	figurative	0.012
subtropical	equatorial	0.875
unbiased	impartial	0.9710000000000001
unbiased	nonpartisan	0.757
adhesion	scar	0.58
resistive	defiant	0.9380000000000001
homogeneous	homogenized	0.857
dependence	addiction	0.825
dependence	helplessness	0.671
disinvestment	withdrawal	0.733
containership	ship	0.5
naivety	artlessness	0.21200000000000002
transmuted	become	0.767
baptistic	protestant	0.375
purveying	supply	0.6
secularist	advocate	0.25
demerit	mark	0.44000000000000006
remarriage	marriage	0.757
interpreted	reinterpret	0.6599999999999999
interpreted	deconstruct	0.45
clericalism	policy	0.233
irresolution	doubt	0.529
irresolution	volatility	0.4
transmutes	become	0.8
transmutes	work	0.028999999999999998
footballers	player	0.714
excommunicated	oust	0.783
containers	cargo	0.75
commutation	travel	0.686
transponder	device	0.65
cooperator	spouse	0.429
buggered	copulate	0.867
remarkable	extraordinary	0.944
remarkable	significant	0.829
suppleness	gracefulness	0.517
suppleness	bendability	0.55
purgatory	situation	0.333
prehistorical	past	0.8619999999999999
technology	aeronautical	0.383
technology	science	0.75
transfusing	pour	0.5860000000000001
transfusing	lend	0.371
prolapse	descend	0.667
circularize	canvass	0.5429999999999999
circularize	poll	0.5429999999999999
greenness	profusion	0.125
greenness	ripeness	0.733
formalisms	philosophic	0.4
formalisms	imitation	0.11399999999999999
interpenetrate	spiritize	0.45999999999999996
worsens	inflame	0.714
worsens	tumble	0.175
pathfinders	hunt	0.771
demanded	clamor	0.483
demanded	cost	0.11200000000000002
unequivocal	unambiguous	0.9
unequivocal	explicit	0.8859999999999999
intending	aim	0.771
intending	plan	0.8400000000000001
foreclosed	obstruct	0.483
disturbance	storm	0.7
disturbance	agitation	0.829
eldership	position	0.16699999999999998
homophony	pronunciation	0.44000000000000006
homophony	music	0.6799999999999999
contrarily	brown	0.0
partnerships	relationship	0.925
partnerships	copartnership	0.9
removes	empty	0.8619999999999999
removes	out	0.567
skidding	skid	0.962
sportive	playful	0.75
nurturance	care	0.925
microvolts	potential	0.1
asteroidal	angular	0.062
asteroidal	child	0.0
exterminator	killer	0.95
talkativeness	communicativeness	0.867
difference	distinction	0.9119999999999999
difference	inflection	0.38
gumption	fortitude	0.712
competes	race	0.771
scheduled	calendar	0.58
scheduled	program	0.729
undisclosed	covert	0.875
abstractionist	nonrepresentational	0.722
abstractionist	painter	0.738
merchantable	salable	0.8880000000000001
exacted	necessitate	0.533
developments	advancement	0.8220000000000001
syphons	draw	0.738
syphons	tube	0.657
organismal	system	0.65
sanctifying	spiritualize	0.729
cuteness	beauty	0.74
subserving	help	0.8
cofactors	compound	0.48
combusting	ablaze	0.8880000000000001
combusting	change	0.271
shoulders	thrust	0.038
shoulders	raise	0.26
consonant	letter	0.767
auditive	analyze	0.4
auditive	learn	0.517
clients	case	0.46699999999999997
clients	guest	0.55
interesting	fascinate	0.8
interesting	refer	0.325
exhibited	flaunt	0.75
exhibited	possess	0.52
remakes	recast	0.757
remakes	creation	0.617
florescence	growth	0.275
autopilots	guidance	0.614
autopilots	unconsciousness	0.33999999999999997
separationist	separatist	0.8
falsifier	deceiver	0.922
manacles	shackle	0.9
microcircuits	chip	0.767
purposeless	worthless	0.8140000000000001
cofounders	founder	0.857
specialism	career	0.617
specialism	concentration	0.54
apocalyptical	prophetic	0.688
copilots	pilot	0.8710000000000001
reprehensible	wrong	0.867
abashed	upset	0.6599999999999999
unshaped	unformed	0.967
boastful	proud	0.9570000000000001
commingled	blend	0.9
trioxide	oxide	0.733
despoil	destroy	0.771
bachelors	live	0.022
bachelors	man	0.714
macroeconomist	economist	0.85
placidity	calmness	0.85
placidity	composure	0.767
affordable	cheap	0.8220000000000001
wallpapered	cover	0.7
friendship	brotherhood	0.8140000000000001
practicable	practical	0.9380000000000001
practicable	possible	0.743
householders	warrior	0.22000000000000003
blurting	talk	0.6
confirmable	empirical	0.6
positioners	actuator	0.525
inadvertence	omission	0.5860000000000001
reassessments	appraisal	0.62
reclaim	save	0.8220000000000001
reclaim	get	0.7
broadcasters	disk	0.25
broadcasters	mechanical	0.16
inclosure	document	0.4
inclosure	insertion	0.425
regularize	decide	0.4
regularize	arrange	0.6
interlayers	layer	0.775
disembodied	rid	0.48
interviewing	converse	0.771
pledged	donate	0.817
pledged	guarantee	0.8220000000000001
insidiously	dangerous	0.722
insidiously	seductive	0.5
spiritualist	psychic	0.643
microphallus	penis	0.725
interceptor	fighter	0.614
surroundings	touch	0.043
surroundings	cover	0.3
reviewers	critic	0.889
reviewers	writer	0.662
gladness	happiness	1.0
followed	tailgate	0.925
disestablishing	deprive	0.517
dissolved	state	0.25
dissolved	integrity	0.24
grassroots	common	0.45999999999999996
grassroots	basic	0.517
slaughterers	skilled	0.086
corruptive	evil	0.8
autographic	picture	0.757
autographic	written	0.7
predetermine	prejudice	0.75
predetermine	determine	0.75
autoregulation	organic	0.7
incurved	curved	0.8380000000000001
knifing	injure	0.714
immigrating	inch	0.11200000000000002
immigrating	migrate	0.8
noticeable	broad	0.5
noticeable	perceptible	0.8779999999999999
synchronic	synchronized	0.8710000000000001
explorers	person	0.457
circumstances	possession	0.11200000000000002
circumstances	providence	0.08
expounding	premise	0.6
inharmonious	incongruous	0.767
disavowed	deny	0.725
regularise	even	0.5860000000000001
regularise	decide	0.26
possessor	holder	0.8779999999999999
consultive	informative	0.717
distressful	heavy	0.433
advised	inform	0.76
advised	hash	0.417
deposes	oust	0.767
deposes	declare	0.48
wordless	inarticulate	0.757
demoralise	bastardize	0.8140000000000001
muscularity	strength	0.786
muscularity	condition	0.5429999999999999
unspecialised	generalized	0.829
appearances	manifestation	0.688
disarranged	randomize	0.75
sniffers	person	0.386
irritatingly	worsen	0.45
irritatingly	fret	0.417
exaction	demand	0.75
sailings	travel	0.743
sailings	swan	0.35
objector	dissenter	0.82
earmuffs	covering	0.825
synoptic	same	0.64
infolding	organic	0.05
smallish	small	0.883
digitise	change	0.45
receptions	tea	0.5
receptions	greeting	0.8220000000000001
corpulence	fleshiness	0.817
disfigure	scar	0.783
refurbishments	improvement	0.8779999999999999
censorships	deletion	0.65
censorships	censoring	0.9560000000000001
depressor	nerve	0.21200000000000002
depressor	muscle	0.186
grocery	greengrocery	0.8
fruiterer	seller	0.767
unionise	enroll	0.6
unionise	join	0.662
malevolence	vindictiveness	0.8560000000000001
malevolence	evil	0.978
unprecedented	new	0.857
reclassifications	categorization	0.771
embracement	cuddle	0.8710000000000001
autoloading	automatic	0.925
abductor	muscle	0.2
cliffhanger	episode	0.45
cliffhanger	contest	0.025
solemnity	seriousness	0.9380000000000001
delimited	determine	0.375
moralist	stickler	0.75
insecurities	insecureness	0.8779999999999999
insecurities	anxiety	0.867
repeating	replicate	0.925
churchs	perform	0.05
discovery	disclosure	0.383
submerging	cover	0.767
submerging	sink	0.9380000000000001
literalness	concreteness	0.65
acknowledgement	admission	0.843
acknowledgement	acceptance	0.771
rompers	garment	0.557
rompers	person	0.144
enfolding	cocoon	0.757
enfolding	change	0.367
antifeminist	chauvinist	0.767
omniscience	wisdom	0.8
astonish	dazzle	0.833
circumpolar	polar	0.738
ascendence	predominance	0.567
aerialist	ropewalker	0.829
precociously	early	0.55
precociously	intelligent	0.6
suspenseful	tense	0.9
banished	expel	1.0
relocation	transportation	0.657
relocation	change	0.614
indexical	cross-index	0.5599999999999999
indexical	supply	0.11200000000000002
absconding	flee	0.786
encoded	code	0.65
shanked	hit	0.533
hypermarkets	supermarket	0.7
prejudge	evaluate	0.533
genuinely	sincere	0.925
genuinely	attested	0.48
discoverys	disclosure	0.15
discoverys	self-discovery	0.633
palestinians	arab	0.667
parasitical	dependent	0.729
interconnect	intercommunicate	0.7
interconnect	connect	0.8220000000000001
nondescripts	person	0.125
amorphous	unformed	0.875
amorphous	inorganic	0.189
uncreative	sterile	0.48
foreigners	gringo	0.683
unaffected	unimpressed	0.8140000000000001
unaffected	insensitive	0.286
gravitated	move	0.54
gravitated	tend	0.45999999999999996
respectable	reputable	0.8619999999999999
respectable	worthy	0.775
reproduce	photocopy	0.8
reproduce	propagate	0.857
schnauzer	giant	0.033
stimuli	stimulation	0.85
astronomical	large	0.8800000000000001
microbalance	balance	0.5
subjoined	append	0.717
unquestioned	uncontroversial	0.629
loveless	unloving	0.771
loveless	unloved	0.8
postmarks	marker	0.55
postmarks	stamp	0.833
presenting	bring	0.7
presenting	argue	0.071
fiddled	embezzle	0.012
fiddled	slack	0.075
transfused	breathe	0.011
transfused	pour	0.13799999999999998
interchanging	shift	0.6
interchanging	trade	0.65
antisubmarine	defensive	0.475
displeases	repel	0.7
reproachful	unfavorable	0.6
independently	worker	0.27999999999999997
independently	individualist	0.8119999999999999
extrajudicial	illegal	0.54
exterminated	destroy	0.933
exterminated	kill	0.978
intercede	negociate	0.686
postdates	follow	0.5599999999999999
postdates	chronologize	0.671
comport	about	0.0
comport	misbehave	0.162
stockers	animal	0.0
ceremonious	formal	0.833
authorship	initiation	0.62
slacken	decrease	0.76
slacken	weaken	0.633
freshen	regenerate	0.844
freshen	wash	0.714
observed	comment	0.571
observed	discover	0.683
