w1	w2	over_ft23	wn_wup
bilgilik	gabilik	0.6000000238418579	0.23529412
bilgilik	girişimcilik	0.5	0.23529412
bilgilik	giydiricilik	0.5	0.2
bilgilik	gizemcilik	0.5	0.2
bilgilik	gizlilik	0.5	0.21052632
bilgilik	ilgililer	0.5	0.18181819
bilgilik	ilgililik	0.800000011920929	0.25
bilgilik	ilgisizlik	0.625	0.21052632
bilgilik	ilikçilik	0.5	0.1904762
bilgilik	insanbiçimcilik	0.5	0.18181819
bilgilik	irilik	0.5384615659713745	0.22222222
bilgilik	isilik	0.5384615659713745	0.1904762
bilgilik	iyilik	0.5384615659713745	0.23529412
bilgilik	içlilik	0.5	0.23529412
bilgilik	işbitiricilik	0.5	0.23529412
bilgilik	kibirlilik	0.5	0.1904762
bilgilik	kurabiyecilik	0.5	0.1904762
bilgilik	leblebicilik	0.5	0.1904762
bilgilik	lobicilik	0.5	0.1904762
bilgilik	muhallebicilik	0.5	0.1904762
bilgilik	olabilirlik	0.5625	0.25
bilgilik	otomobilcilik	0.5625	0.1904762
bilgilik	siliklik	0.5	0.17391305
bilgilik	sililik	0.5833333134651184	0.22222222
bilgilik	tabiilik	0.5	0.23529412
bilgilik	uygulanabilirlik	0.5625	0.23529412
bilgilik	velilik	0.5	0.2
bilgilik	vergicilik	0.5	0.1904762
bilgilik	yapılabilirlik	0.5625	0.23529412
bilgilik	zibidilik	0.5	0.22222222
bilgilik	âsilik	0.5384615659713745	0.22222222
bilgilik	çelebilik	0.5625	0.2
bilgilik	çengilik	0.5625	0.1904762
bilgilik	çergicilik	0.5	0.1904762
bilgilik	çevrilgenlik	0.5	0.18181819
bilgilik	çilingirlik	0.5	0.1904762
bilgilik	şiilik	0.5384615659713745	0.1904762
bilgin	edilginlik	0.5384615659713745	0.25
bilgisayarcılık	hisarcık	0.6470588445663452	0.23529412
bilgisayarcılık	kayalık	0.5333333611488342	0.25
bilgisayarcılık	narcıl	0.5384615659713745	0.25
bilgisayarcılık	uyarcı	0.5384615659713745	0.25
bilgisayarcılık	yararcı	0.5	0.18181819
bilgisayarcılık	yayalık	0.5714285969734192	0.25
bilgisayarcılık	çalılık	0.5	0.25
bilgisizlik	bircilik	0.529411792755127	0.22222222
bilgisizlik	bisikletçilik	0.52173912525177	0.21052632
bilgisizlik	densizlik	0.5789473652839661	0.22222222
bilgisizlik	gezlik	0.5384615659713745	0.21052632
bilgisizlik	gizlilik	0.6875	0.23529412
bilgisizlik	isilik	0.692307710647583	0.21052632
bilgisizlik	semizlik	0.529411792755127	0.25
bilgisizlik	tacizlik	0.529411792755127	0.22222222
bilgisizlik	tilmizlik	0.5263158082962036	0.25
bilgisizlik	titizlik	0.5625	0.25
bilgisizlik	tâbilik	0.5333333611488342	0.21052632
bilgisizlik	vaizlik	0.6000000238418579	0.21052632
bilgisizlik	âcizlik	0.6000000238418579	0.25
bilgisizlik	âsilik	0.5384615659713745	0.25
bilgiçlik	silgiç	0.5384615659713745	0.23529412
bilimci	birikimcilik	0.7333333492279053	0.21052632
bilimci	bitirimcilik	0.7333333492279053	0.2
bilimci	biçimcilik	0.7333333492279053	0.23529412
bilimci	deneyimcilik	0.5333333611488342	0.2
bilimci	değişinimcilik	0.5333333611488342	0.22222222
bilimci	eleştirimcilik	0.5333333611488342	0.2
bilimci	eğitimcilik	0.5333333611488342	0.2
bilimci	gelişimci	0.5333333611488342	0.22222222
bilimci	getirimcilik	0.5333333611488342	0.21052632
bilimci	gezimcilik	0.5333333611488342	0.2
bilimci	girişimcilik	0.5333333611488342	0.25
bilimci	isimcilik	0.5333333611488342	0.2
bilimci	izlenimcilik	0.5333333611488342	0.22222222
bilimci	kilimcilik	0.6000000238418579	0.2
bilimci	lehimcilik	0.5333333611488342	0.1904762
bilimci	takdimcilik	0.5333333611488342	0.2
bilimci	çizimcilik	0.5333333611488342	0.2
bilimcilik	birikimci	0.5	0.22222222
bilimcilik	biçimci	0.5333333611488342	0.23529412
bilimcilik	devrimcilik	0.7222222089767456	0.23529412
bilimcilik	güvencecilik	0.5	0.22222222
bilimcilik	hamburgercilik	0.5	0.21052632
bilimcilik	ihtilalcilik	0.5	0.22222222
bilimcilik	ilkelcilik	0.5	0.25
bilimcilik	kabarecilik	0.5	0.21052632
bilimcilik	kilercilik	0.5	0.25
bilimcilik	kilimci	0.6000000238418579	0.2
bilimcilik	tasfiyecilik	0.5	0.25
bilimcilik	özleştirmecilik	0.5	0.25
bilimsellik	hellim	0.5384615659713745	0.25
bilimsizlik	cevizlik	0.529411792755127	0.23529412
bilimsizlik	denizlik	0.529411792755127	0.25
bilimsizlik	dizlik	0.692307710647583	0.25
bilinemezcilik	filizcik	0.529411792755127	0.21052632
bilinemezcilik	gemilik	0.5333333611488342	0.23529412
bilinmezlik	dizlik	0.5384615659713745	0.25
bilinçlendiriş	dilendirici	0.5454545617103577	0.23529412
bilinçlendiriş	kendirik	0.529411792755127	0.21052632
bilinçsizlik	cevizlik	0.529411792755127	0.21052632
bilinçsizlik	denizlik	0.529411792755127	0.22222222
bilinçsizlik	dikizlik	0.5625	0.25
bilinçsizlik	dizlik	0.692307710647583	0.22222222
bilirkişi	bitmişi	0.5333333611488342	0.23529412
bilirkişi	erişilebilirlik	0.5263158082962036	0.1904762
bilirkişilik	kırkikilik	0.5263158082962036	0.17391305
bilirkişilik	makilik	0.5333333611488342	0.22222222
bilirkişilik	şilili	0.5	0.1904762
bilisizlik	binicilik	0.5263158082962036	0.22222222
bilisizlik	birahanecilik	0.5	0.2
bilisizlik	bircilik	0.5882353186607361	0.22222222
bilisizlik	bireycilik	0.5	0.23529412
bilisizlik	birikimcilik	0.5	0.22222222
bilisizlik	birincilik	0.5	0.23529412
bilisizlik	bisikletçilik	0.6499999761581421	0.21052632
bilisizlik	bitirimcilik	0.5	0.21052632
bilisizlik	bitkicilik	0.5	0.22222222
bilisizlik	biyoçeşitlilik	0.5	0.25
bilisizlik	biçicilik	0.5263158082962036	0.21052632
bilisizlik	biçimcilik	0.5	0.25
bilisizlik	delilik	0.5	0.21052632
bilisizlik	densizlik	0.5789473652839661	0.22222222
bilisizlik	elverişsizlik	0.550000011920929	0.25
bilisizlik	gezlik	0.5384615659713745	0.21052632
bilisizlik	gizlilik	0.6875	0.23529412
bilisizlik	ilikçilik	0.5	0.21052632
bilisizlik	irilik	0.5384615659713745	0.25
bilisizlik	isilik	0.7692307829856873	0.21052632
bilisizlik	isimcilik	0.5263158082962036	0.21052632
bilisizlik	izcilik	0.5333333611488342	0.23529412
bilisizlik	izlemcilik	0.5	0.21052632
bilisizlik	izlenimcilik	0.5	0.23529412
bilisizlik	semizlik	0.529411792755127	0.25
bilisizlik	tacizlik	0.529411792755127	0.22222222
bilisizlik	telsizcilik	0.5	0.21052632
bilisizlik	temizlemecilik	0.5	0.21052632
bilisizlik	tilmizlik	0.5263158082962036	0.25
bilisizlik	titizlik	0.5625	0.25
bilisizlik	tâbilik	0.6000000238418579	0.21052632
bilisizlik	vaizlik	0.6000000238418579	0.21052632
bilisizlik	vasilik	0.5333333611488342	0.22222222
bilisizlik	velilik	0.5	0.22222222
bilisizlik	vâsilik	0.5333333611488342	0.22222222
bilisizlik	âcizlik	0.6000000238418579	0.25
bilisizlik	âsilik	0.6153846383094788	0.25
bilisizlik	şiilik	0.5384615659713745	0.21052632
bilişim	billurcisim	0.5333333611488342	0.25
bilişim	gülibrişim	0.5333333611488342	0.21052632
bilişimci	birikimcilik	0.5789473652839661	0.21052632
bilişimci	bitirimcilik	0.5789473652839661	0.2
bilişimci	biçimcilik	0.5789473652839661	0.23529412
bilişimci	değişinimcilik	0.5789473652839661	0.22222222
bilişimci	gelişimci	0.6842105388641357	0.22222222
bilişimci	girişimcilik	0.6315789222717285	0.25
bilişimci	ilimcilik	0.5	0.23529412
bilmece	büyükçekmece	0.5333333611488342	0.25
bilmece	âcizleşebilme	0.5333333611488342	0.22222222
bilmemezlik	bircilik	0.529411792755127	0.22222222
bilmemezlik	devredilmezlik	0.6818181872367859	0.22222222
bilmemezlik	emeklilik	0.5	0.25
bilmemezlik	esirgemezlik	0.5909090638160706	0.23529412
bilmemezlik	gezlik	0.692307710647583	0.21052632
bilmemezlik	gizlilik	0.5	0.23529412
bilmemezlik	görmemezlik	0.6363636255264282	0.22222222
bilmemezlik	görmezlik	0.5789473652839661	0.22222222
bilmemezlik	işitmemezlik	0.6363636255264282	0.22222222
bilmemezlik	işitmezlik	0.523809552192688	0.22222222
bilmemezlik	işlemezlik	0.6190476417541504	0.22222222
bilmemezlik	memecik	0.5	0.2
bilmemezlik	mühimsemezlik	0.5909090638160706	0.25
bilmemezlik	silmecilik	0.5	0.21052632
bilmemezlik	tilmizlik	0.5263158082962036	0.25
bilmemezlik	tâbilik	0.5333333611488342	0.21052632
bilmemezlik	âdetgörmezlik	0.5	0.23529412
bilmemezlik	çekememezlik	0.6363636255264282	0.1904762
bilmemezlik	çekemezlik	0.6190476417541504	0.1904762
bilmemezlik	çelişmezlik	0.5	0.2
bilmemezlik	çömezlik	0.6470588445663452	0.23529412
bilmemezlik	ölmezlik	0.7647058963775635	0.23529412
bilmemezlik	önemsemezlik	0.5909090638160706	0.25
bilmezleme	geleme	0.5384615659713745	0.22222222
bilmezleme	iyileştirebilme	0.5	0.23529412
bilmezleme	közleme	0.6000000238418579	0.23529412
bilmezleme	peleme	0.5384615659713745	0.18181819
bilmezleme	teleme	0.5384615659713745	0.22222222
bilmezleme	âcizleşebilme	0.6000000238418579	0.2
bilmezlik	bircilik	0.529411792755127	0.22222222
bilmezlik	centilmenlik	0.5263158082962036	0.25
bilmezlik	devredilmezlik	0.7894737124443054	0.22222222
bilmezlik	dışmerkezlik	0.5263158082962036	0.25
bilmezlik	esirgemezlik	0.5789473652839661	0.23529412
bilmezlik	gezlik	0.692307710647583	0.21052632
bilmezlik	gizlilik	0.5	0.23529412
bilmezlik	görmemezlik	0.5789473652839661	0.22222222
bilmezlik	görmezlik	0.5789473652839661	0.22222222
bilmezlik	işitmemezlik	0.5789473652839661	0.22222222
bilmezlik	işitmezlik	0.5789473652839661	0.22222222
bilmezlik	işlemezlik	0.5789473652839661	0.22222222
bilmezlik	mühimsemezlik	0.5789473652839661	0.25
bilmezlik	silmecilik	0.5263158082962036	0.21052632
bilmezlik	tilmizlik	0.5263158082962036	0.25
bilmezlik	tâbilik	0.5333333611488342	0.21052632
bilmezlik	âdetgörmezlik	0.5789473652839661	0.23529412
bilmezlik	çekememezlik	0.5789473652839661	0.1904762
bilmezlik	çekemezlik	0.5789473652839661	0.1904762
bilmezlik	çelişmezlik	0.5789473652839661	0.2
bilmezlik	çömezlik	0.6470588445663452	0.23529412
bilmezlik	ölmezlik	0.7647058963775635	0.23529412
bilmezlik	önemsemezlik	0.5789473652839661	0.25
bilyon	madalyon	0.5384615659713745	0.21052632
bilyon	trilyoner	0.5384615659713745	0.2
binbaşılık	şıllık	0.6153846383094788	0.2
bindirim	dişindirik	0.529411792755127	0.18181819
bindirim	pirpirim	0.5	0.17391305
bindirim	çiğindirik	0.529411792755127	0.16666667
binici	çinicilik	0.5384615659713745	0.2
binicilik	bitnik	0.5384615659713745	0.23529412
binicilik	cibinlik	0.529411792755127	0.18181819
binicilik	sevicilik	0.5789473652839661	0.23529412
binicilik	çinici	0.5384615659713745	0.18181819
biracılık	fırçacılık	0.5789473652839661	0.17391305
biracılık	noktacılık	0.5789473652839661	0.22222222
biracılık	oracık	0.6153846383094788	0.25
biracılık	salamuracılık	0.6842105388641357	0.18181819
biracılık	çalılık	0.5	0.22222222
biracılık	şuracık	0.5333333611488342	0.25
birahanecilik	birecik	0.7333333492279053	0.2
birahanecilik	hanbelilik	0.5	0.18181819
birahanecilik	iğnecik	0.5333333611488342	0.1904762
birahanecilik	viranelik	0.5789473652839661	0.22222222
birahanecilik	üstecilik	0.5789473652839661	0.25
bircilik	devrimcilik	0.529411792755127	0.21052632
bircilik	güvencecilik	0.529411792755127	0.2
bircilik	hamburgercilik	0.6470588445663452	0.1904762
bircilik	ihtilalcilik	0.529411792755127	0.2
bircilik	ilkelcilik	0.529411792755127	0.22222222
bircilik	kabarecilik	0.529411792755127	0.1904762
bircilik	kilercilik	0.6470588445663452	0.22222222
bircilik	sevicilik	0.529411792755127	0.23529412
bircilik	tasfiyecilik	0.529411792755127	0.22222222
bircilik	özleştirmecilik	0.5882353186607361	0.22222222
birdirbir	eğirdir	0.5714285969734192	0.21052632
birecik	birikimcilik	0.6000000238418579	0.22222222
birecik	bitirimcilik	0.5333333611488342	0.21052632
birecik	dalaverecilik	0.5333333611488342	0.2
birecik	emarecik	0.6000000238418579	0.22222222
birecik	görececilik	0.5333333611488342	0.21052632
birecik	görecilik	0.5333333611488342	0.23529412
birecik	gürecilik	0.5333333611488342	0.22222222
birecik	idarecilik	0.5333333611488342	0.22222222
birecik	mefkurecilik	0.5333333611488342	0.22222222
birecik	mefkûrecilik	0.5333333611488342	0.22222222
birecik	mekkârecilik	0.5333333611488342	0.21052632
birecik	memecik	0.5	0.2
birecik	minarecilik	0.5333333611488342	0.21052632
birecik	portrecilik	0.5333333611488342	0.2
birecik	tayyarecilik	0.5333333611488342	0.21052632
birecik	terecilik	0.5333333611488342	0.21052632
birecik	çevrecilik	0.5333333611488342	0.22222222
bireyselleştirme	eleştirmeci	0.6086956262588501	0.2
bireyselleştirme	eleştirmen	0.6666666865348816	0.2
bireyselleştirme	iyileştirebilme	0.5	0.23529412
bireyselleştirme	semirme	0.5333333611488342	0.25
bireyselleştirme	yetiştirme	0.550000011920929	0.23529412
bireyselleştirme	çektirme	0.529411792755127	0.22222222
birikimci	bitirimcilik	0.6315789222717285	0.1904762
birikimcilik	bitirimci	0.5789473652839661	0.1904762
birikimcilik	bitkibilimci	0.5	0.1904762
birikimcilik	biçimci	0.5333333611488342	0.21052632
birikimcilik	cisimcik	0.5	0.23529412
birikimcilik	devrimcilik	0.6086956262588501	0.21052632
birikimcilik	eriklik	0.5	0.2
birikimcilik	ilimci	0.6153846383094788	0.21052632
birikimcilik	içirik	0.5384615659713745	0.25
birikimcilik	kikirik	0.692307710647583	0.23529412
birikimcilik	kilimci	0.6000000238418579	0.18181819
birikimcilik	makilik	0.5333333611488342	0.23529412
biriktirim	birleştirici	0.5	0.2
biriktirim	bitirimci	0.5555555820465088	0.16666667
biriktirim	bitirimhane	0.5555555820465088	0.17391305
biriktirim	pirpirim	0.5	0.17391305
biriktirme	gerektirme	0.550000011920929	0.21052632
biriktirme	radyoaktifleştirme	0.550000011920929	0.1904762
biriktirme	çektirme	0.6470588445663452	0.1904762
birimkare	biçare	0.6153846383094788	0.23529412
birincasıf	birincilik	0.523809552192688	0.21052632
birincilik	incirlik	0.6470588445663452	0.21052632
birincilik	sincik	0.6153846383094788	0.23529412
birincizar	incizap	0.6000000238418579	0.25
birleme	geleme	0.5384615659713745	0.25
birleme	peleme	0.5384615659713745	0.2
birleme	teleme	0.5384615659713745	0.25
birler	sölenterler	0.5384615659713745	0.2
birleşme	etkinleşme	0.529411792755127	0.25
birleşme	kireçleşme	0.5882353186607361	0.25
birleşme	kopolimerleşme	0.6470588445663452	0.23529412
birleşme	kristalleşme	0.529411792755127	0.25
birleşme	kömürleşme	0.6470588445663452	0.25
birleşme	âcizleşme	0.529411792755127	0.22222222
birleştirici	bitiriş	0.5333333611488342	0.25
birleştirici	eleştirim	0.5789473652839661	0.23529412
birleştirici	yerleştirilme	0.5416666865348816	0.23529412
birleştirme	eleştirmeci	0.5909090638160706	0.1904762
birleştirme	eleştirmen	0.6190476417541504	0.1904762
birleştirme	iyileştirebilme	0.5909090638160706	0.22222222
birleştirme	yetiştirme	0.550000011920929	0.22222222
birleştirme	özleştirmeci	0.5909090638160706	0.22222222
birleştirme	özleştirmecilik	0.5909090638160706	0.21052632
birliktelik	incirlik	0.529411792755127	0.23529412
birçenekliler	ilgililer	0.529411792755127	0.2
biseksüellik	buselik	0.5333333611488342	0.22222222
biseksüellik	ilkellik	0.529411792755127	0.25
biseksüellik	kellik	0.692307710647583	0.25
biseksüellik	modellik	0.529411792755127	0.22222222
biseksüellik	nesnellik	0.5	0.23529412
biseksüellik	törellik	0.529411792755127	0.23529412
bisiklet	sıklet	0.5384615659713745	0.23529412
bisikletçilik	eriklik	0.5	0.1904762
bisikletçilik	sidiklik	0.5	0.25
bismil	bismillah	0.8461538553237915	0.25
bismillah	fellah	0.5384615659713745	0.22222222
bistro	istrongilos	0.5384615659713745	0.17391305
bistro	kadastro	0.5384615659713745	0.1904762
biteviyelik	develik	0.5333333611488342	0.25
biteviyelik	midyelik	0.529411792755127	0.23529412
bitirimcilik	bitkibilimci	0.5416666865348816	0.18181819
bitirimcilik	bitnik	0.6153846383094788	0.22222222
bitirimcilik	biçimci	0.5333333611488342	0.2
bitirimcilik	cisimcik	0.5	0.22222222
bitirimcilik	devrimcilik	0.6521739363670349	0.2
bitirimcilik	getirimci	0.5789473652839661	0.1904762
bitirimcilik	ilimci	0.6153846383094788	0.2
bitirimcilik	lutilik	0.5333333611488342	0.22222222
bitirimhane	bitiriş	0.7333333492279053	0.21052632
bitirimhane	bitirme	0.6666666865348816	0.21052632
bitirimhane	bitişme	0.5333333611488342	0.22222222
bitirme	radyoaktifleştirme	0.6000000238418579	0.23529412
bitirme	yetiştirme	0.6000000238418579	0.25
bitirmişlik	bitnik	0.6153846383094788	0.25
bitirmişlik	dişlik	0.692307710647583	0.22222222
bitirmişlik	yemişlik	0.6470588445663452	0.23529412
bitişiklik	eriklik	0.5714285969734192	0.22222222
bitişiklik	keklik	0.5384615659713745	0.21052632
bitişiklik	çeltiklik	0.5	0.25
bitişkenlik	bitnik	0.6153846383094788	0.21052632
bitişkenlik	dikenlik	0.6875	0.21052632
bitişkenlik	gevenlik	0.529411792755127	0.22222222
bitişkenlik	ilişken	0.5333333611488342	0.2
bitişkenlik	sinlik	0.5384615659713745	0.22222222
bitişkenlik	çimenlik	0.529411792755127	0.21052632
bitişkenlik	örenlik	0.6000000238418579	0.2
bitişkenlik	örgenlik	0.529411792755127	0.22222222
bitkibilimci	biçimcilik	0.523809552192688	0.21052632
bitkibilimci	kilimcilik	0.5555555820465088	0.18181819
bitkicilik	bitnik	0.6153846383094788	0.23529412
bitkicilik	makilik	0.5333333611488342	0.23529412
bitkicilik	sevicilik	0.5789473652839661	0.23529412
bitkinlik	cibinlik	0.5882353186607361	0.2
bitkinlik	ekinlik	0.7333333492279053	0.25
bitkinlik	zeminlik	0.529411792755127	0.25
bitler	bitlis	0.5384615659713745	0.1904762
bitler	hitlerci	0.5384615659713745	0.2
bitler	holotüritler	0.692307710647583	0.17391305
bitlis	biyoçeşitlilik	0.6153846383094788	0.25
bitlis	presbitlik	0.5384615659713745	0.21052632
bitlisli	biyoçeşitlilik	0.5	0.1904762
bitnik	biyoelektronik	0.6153846383094788	0.1904762
bitnik	biyomekanik	0.6153846383094788	0.1904762
bitpazarı	derepazarı	0.5789473652839661	0.2
bitpazarı	salıpazarı	0.5789473652839661	0.2
bitpazarı	şalpazarı	0.5789473652839661	0.2
biyoelektrik	elektro	0.6000000238418579	0.2
biyoelektronik	eleklik	0.5333333611488342	0.1904762
biyoelektronik	elektrolit	0.523809552192688	0.1904762
biyoelektronik	elektroliz	0.523809552192688	0.16666667
biyoelektronik	hidroelektrik	0.5555555820465088	0.16666667
biyoenerji	biyopsi	0.5333333611488342	0.22222222
biyograf	elektrokardiyografi	0.6470588445663452	0.18181819
biyograf	elektrokardiyogram	0.529411792755127	0.2
biyograf	kardiyografi	0.6470588445663452	0.18181819
biyograf	kardiyogram	0.529411792755127	0.2
biyograf	radyografi	0.529411792755127	0.23529412
biyografi	elektrokardiyograf	0.5789473652839661	0.1904762
biyografi	grafit	0.5384615659713745	0.22222222
biyografi	kardiyograf	0.5789473652839661	0.1904762
biyojeografi	grafit	0.5384615659713745	0.2
biyokatalizör	fatalizm	0.529411792755127	0.23529412
biyolog	prolog	0.5384615659713745	0.21052632
biyolojici	biyopsi	0.5333333611488342	0.18181819
biyolojici	filoloji	0.5	0.17391305
biyolojici	fizyoloji	0.5263158082962036	0.17391305
biyolojici	jeoloji	0.5333333611488342	0.16666667
biyolojici	radyoloji	0.5263158082962036	0.16
biyolojici	sosyoloji	0.5263158082962036	0.16666667
biyolojici	teoloji	0.5333333611488342	0.18181819
biyolojici	totoloji	0.5	0.15384616
biyolojici	önoloji	0.5333333611488342	0.17391305
biyometeoroloji	şorolo	0.5384615659713745	0.17391305
biyometri	metris	0.5384615659713745	0.23529412
biyopolitika	biyotit	0.6000000238418579	0.2
biyopolitika	istika	0.5384615659713745	0.1904762
biyopolitika	itikal	0.5384615659713745	0.2
biyopolitika	patika	0.5384615659713745	0.21052632
biyoritim	biyotit	0.6000000238418579	0.25
biyoteknoloji	biyotit	0.6000000238418579	0.2
biyotit	biyotop	0.6000000238418579	0.23529412
biyotop	radyoizotop	0.5333333611488342	0.25
biyoçeşitlilik	çeşnilik	0.5882353186607361	0.25
biyoçeşitlilik	şilili	0.5	0.22222222
bizdenlik	denizlik	0.529411792755127	0.25
biçarelik	gübrelik	0.529411792755127	0.25
biçarelik	kemrelik	0.529411792755127	0.25
biçarelik	çevrelik	0.529411792755127	0.22222222
biçemleme	geleme	0.5384615659713745	0.21052632
biçemleme	peleme	0.5384615659713745	0.17391305
biçemleme	teleme	0.5384615659713745	0.21052632
biçici	biçimbirim	0.5384615659713745	0.22222222
biçici	biçimdeşlik	0.5384615659713745	0.22222222
biçici	biçimsizleşme	0.5384615659713745	0.21052632
biçici	içicilik	0.5384615659713745	0.23529412
biçicilik	biçimci	0.5333333611488342	0.2
biçicilik	eşbiçimlik	0.5263158082962036	0.21052632
biçicilik	sevicilik	0.5789473652839661	0.22222222
biçimbirim	pirpirim	0.5	0.22222222
biçimcilik	devrimcilik	0.6190476417541504	0.23529412
biçimcilik	ilimci	0.6153846383094788	0.23529412
biçimcilik	kilimci	0.5333333611488342	0.2
biçimdeşlik	dişlik	0.5384615659713745	0.23529412
biçimdeşlik	eşlikçi	0.5333333611488342	0.1904762
biçimleme	geleme	0.5384615659713745	0.2
biçimleme	peleme	0.5384615659713745	0.16666667
biçimleme	teleme	0.5384615659713745	0.2
biçimlendirme	emdirme	0.6000000238418579	0.21052632
biçimlendirme	sindirme	0.6470588445663452	0.23529412
biçimlendirme	yedirme	0.6000000238418579	0.2
biçimlendirme	yeldirme	0.529411792755127	0.1904762
biçimlenme	imrenme	0.5333333611488342	0.25
biçimlenme	kirlenme	0.529411792755127	0.25
biçimlenme	sönümlenme	0.523809552192688	0.25
biçimsizleşme	âcizleşme	0.6842105388641357	0.21052632
biçimsizlik	cevizlik	0.529411792755127	0.17391305
biçimsizlik	denizlik	0.529411792755127	0.18181819
biçimsizlik	dikizlik	0.5625	0.2
biçimsizlik	dizlik	0.692307710647583	0.18181819
biçkici	içkicilik	0.6000000238418579	0.16666667
blender	denden	0.5	0.18181819
blender	kalenderi	0.6000000238418579	0.2
blender	kalenderiye	0.6000000238418579	0.17391305
blender	kalenderlik	0.6000000238418579	0.22222222
blender	kalenderî	0.6000000238418579	0.2
blender	semender	0.6000000238418579	0.18181819
blender	semendergiller	0.6666666865348816	0.16666667
blokaj	bloknot	0.5384615659713745	0.22222222
bloklaşma	buharlaşma	0.5263158082962036	0.22222222
bloklaşma	buğulaşma	0.5263158082962036	0.22222222
bloklaşma	opaklaşma	0.5789473652839661	0.23529412
bloksuzluk	buzluk	0.7692307829856873	0.22222222
bloksuzluk	kozluk	0.5384615659713745	0.22222222
bloksuzluk	muzluk	0.692307710647583	0.2
bloksuzluk	susuzluk	0.6875	0.22222222
bloksuzluk	tozluk	0.5384615659713745	0.21052632
bloksuzluk	tuzluk	0.692307710647583	0.23529412
bloksuzluk	vukufsuzluk	0.523809552192688	0.22222222
boagiller	boyler	0.6153846383094788	0.18181819
boagiller	galler	0.5384615659713745	0.16666667
boalar	eşyalar	0.5384615659713745	0.1904762
boalar	kalafatçılar	0.5384615659713745	0.13333334
bocurgat	burgata	0.5333333611488342	0.22222222
bodoslama	boynuzlama	0.5263158082962036	0.21052632
bodoslama	bozlama	0.6666666865348816	0.21052632
bodoslama	boğumlama	0.5263158082962036	0.23529412
bodoslama	boşlama	0.6666666865348816	0.23529412
bodoslama	fakslama	0.529411792755127	0.21052632
bodoslama	fıslama	0.6000000238418579	0.21052632
bodoslama	hamlama	0.5	0.25
bodoslama	oylama	0.5384615659713745	0.21052632
bodoslama	sulama	0.5384615659713745	0.21052632
bodoslama	tamlama	0.5	0.22222222
bodoslama	ululama	0.5	0.21052632
bodoslama	uslamlama	0.5625	0.22222222
bodoslama	ırlama	0.5384615659713745	0.21052632
bodurlaşmak	boğmak	0.6153846383094788	0.25
bodurlaşmak	yaşmak	0.692307710647583	0.22222222
bohçacılık	boğalık	0.5333333611488342	0.14814815
bohçacılık	fırçacılık	0.6190476417541504	0.17391305
bohçacılık	kiracılık	0.5789473652839661	0.1904762
bohçacılık	noktacılık	0.523809552192688	0.22222222
bohçacılık	salamuracılık	0.523809552192688	0.18181819
bohçacılık	çalılık	0.5714285969734192	0.22222222
bokluk	boyunluk	0.6153846383094788	0.23529412
bokluk	ikibuçukluk	0.5384615659713745	0.22222222
bokluk	kavukluk	0.5384615659713745	0.22222222
bokluk	oklukirpi	0.5384615659713745	0.2
bokluk	solukluk	0.5384615659713745	0.25
boksit	boksörlük	0.5384615659713745	0.21052632
boksit	karboksil	0.5384615659713745	0.21052632
boliçe	poliçe	0.692307710647583	0.16666667
bollanma	duvaklanma	0.529411792755127	0.21052632
bolonya	kolonya	0.7333333492279053	0.2
bolonya	pavlonya	0.6000000238418579	0.1904762
bolonya	polonyalı	0.6000000238418579	0.18181819
bolulu	bonbonculuk	0.5	0.16666667
bolulu	boncukçuluk	0.5	0.16666667
bolulu	borçluluk	0.5833333134651184	0.2
bolulu	boykotçuluk	0.5	0.17391305
bolulu	bozgunculuk	0.5	0.17391305
bolşeviklik	eriklik	0.5714285969734192	0.18181819
bolşeviklik	keklik	0.5384615659713745	0.17391305
bolşeviklik	sidiklik	0.5	0.23529412
bombacı	bombardıman	0.6000000238418579	0.21052632
bombacı	tombalacılık	0.5333333611488342	0.2
bombacılık	boğalık	0.5333333611488342	0.14814815
bombacılık	kiracılık	0.5789473652839661	0.1904762
bombacılık	noktacılık	0.523809552192688	0.22222222
bombacılık	çalılık	0.5	0.22222222
bombaj	bombardon	0.692307710647583	0.2
bombalatma	malama	0.5	0.22222222
bombardon	bombardıman	0.7368420958518982	0.2
bombardon	lombar	0.5384615659713745	0.1904762
bombardon	pardon	0.692307710647583	0.21052632
bombay	dombay	0.692307710647583	0.15384616
bonbon	boncukçuluk	0.5	0.21052632
bonbon	bonkörlük	0.5	0.25
bonbon	bonservis	0.5	0.23529412
bonbon	boston	0.6000000238418579	0.22222222
bonbon	lizbon	0.5	0.21052632
bonboncu	boncuklanış	0.6428571343421936	0.21052632
bonbonculuk	boncuk	0.9230769276618958	0.1904762
bonbonculuk	boncukluk	0.7777777910232544	0.22222222
bonbonculuk	boncukçu	0.5882353186607361	0.17391305
bonbonculuk	kavunculuk	0.550000011920929	0.1904762
boncuk	bozgunculuk	0.692307710647583	0.2
boncuk	faytonculuk	0.6153846383094788	0.1904762
boncuk	ispiyonculuk	0.6153846383094788	0.2
boncuk	kalyonculuk	0.6153846383094788	0.1904762
boncuk	kamyonculuk	0.6153846383094788	0.1904762
boncuk	kanyonculuk	0.6153846383094788	0.1904762
boncuk	kartonculuk	0.6153846383094788	0.1904762
boncuk	koleksiyonculuk	0.6153846383094788	0.2
boncuk	komisyonculuk	0.6153846383094788	0.1904762
boncuk	konfeksiyonculuk	0.6153846383094788	0.1904762
