w1	w2	over_ft23
ascomycete	euascomycetes	0.8095238208770752
ascomycete	hemiascomycetes	0.8095238208770752
ascomycete	ascomycetes	0.9047619104385376
ascomycetes	oomycetes	0.7894737124443054
ascomycetes	discomycetes	0.8260869383811951
ascomycetes	euascomycetes	0.9130434989929199
ascomycetes	hemiascomycetes	0.9130434989929199
ascomycota	ascomycotina	0.8500000238418579
ascomycotina	basidiomycotina	0.75
ascomycotina	mastigomycotina	0.75
ascophyllum	phylum	0.7692307829856873
ascription	circumscription	0.8095238208770752
ascription	conscription	0.8095238208770752
ascription	description	0.8095238208770752
ascription	inscription	0.8095238208770752
ascription	prescription	0.8095238208770752
ascription	proscription	0.8095238208770752
ascription	subscription	0.8095238208770752
ascription	superscription	0.8095238208770752
ascription	transcription	0.8095238208770752
asepsis	sepsis	0.8461538553237915
asexuality	bisexuality	0.8095238208770752
asexuality	heterosexuality	0.8095238208770752
asexuality	homosexuality	0.8095238208770752
asexuality	psychosexuality	0.8095238208770752
asexuality	sexuality	0.8947368264198303
ashton	pashtoon	0.7692307829856873
ashurbanipal	assurbanipal	0.800000011920929
ashurbanipal	asurbanipal	0.8695651888847351
asking	masking	0.8461538553237915
asking	unmasking	0.8461538553237915
asparagaceae	fagaceae	0.7647058963775635
asparaginase	asparagine	0.8571428656578064
aspergill	aspergillaceae	0.8947368264198303
aspergill	aspergillales	0.8947368264198303
aspergill	aspergillosis	0.8947368264198303
aspergill	aspergillus	0.8947368264198303
aspergillales	aspergillus	0.782608687877655
aspergillosis	aspergillus	0.782608687877655
asperity	prosperity	0.7647058963775635
aspersion	dispersion	0.7894737124443054
aspersion	interspersion	0.7894737124443054
asphodel	asphodelaceae	0.8823529481887817
asphodel	asphodeline	0.8823529481887817
asphodel	asphodelus	0.8823529481887817
asphyxia	asphyxiation	0.8823529481887817
asphyxia	asphyxiator	0.8823529481887817
aspirant	spirant	0.8666666746139526
aspirate	aspiration	0.7647058963775635
aspirate	aspirator	0.7647058963775635
aspirate	pirate	0.8461538553237915
aspiration	inspiration	0.8095238208770752
aspiration	perspiration	0.8095238208770752
aspiration	respiration	0.8095238208770752
aspiration	suspiration	0.8095238208770752
aspiration	transpiration	0.8095238208770752
aspiration	ration	0.8461538553237915
aspirator	orator	0.75
aspirator	coconspirator	0.7894737124443054
aspirator	conspirator	0.7894737124443054
aspirator	respirator	0.7894737124443054
aspleniaceae	mniaceae	0.7647058963775635
asplenium	chrysosplenium	0.7894737124443054
assailability	salability	0.761904776096344
assailability	availability	0.7916666865348816
assassin	assassinator	0.8571428656578064
assassin	assassination	0.9285714030265808
assassination	assignation	0.782608687877655
assassination	nation	0.8461538553237915
assault	assaulter	0.8666666746139526
assemblage	assembly	0.7647058963775635
assembler	assembly	0.7647058963775635
assembler	dissembler	0.7894737124443054
assembling	assembly	0.7647058963775635
assembling	dissembling	0.8095238208770752
assembly	assemblyman	0.8823529481887817
assembly	assemblywoman	0.8823529481887817
assembly	disassembly	0.8823529481887817
assembly	reassembly	0.8823529481887817
assemblyman	assemblywoman	0.8695651888847351
assent	assignment	0.7692307829856873
assent	assortment	0.7692307829856873
assent	assuagement	0.7692307829856873
assent	reassessment	0.7692307829856873
assent	assenter	0.8461538553237915
assent	assenting	0.8461538553237915
assent	assessment	0.9230769276618958
assenter	asserter	0.75
assenter	tenter	0.75
assenter	dissenter	0.7647058963775635
assenting	tinting	0.75
assertion	asseveration	0.7894737124443054
assertion	reassertion	0.8947368264198303
assertiveness	liveness	0.7647058963775635
assertiveness	unassertiveness	0.9230769276618958
assessment	reassessment	0.8999999761581421
assessor	possessor	0.75
asseveration	perseveration	0.7599999904632568
asseveration	ration	0.8461538553237915
asseverator	orator	0.75
assibilation	dilation	0.7647058963775635
assibilation	assimilation	0.800000011920929
assibilation	sibilation	0.9047619104385376
assignation	nation	0.8461538553237915
assigning	signing	0.8666666746139526
assignment	reassignment	0.9047619104385376
assignor	signor	0.8461538553237915
assimilation	dilation	0.7647058963775635
assimilation	dissimilation	0.8399999737739563
assist	classicist	0.7692307829856873
assist	neoclassicist	0.7692307829856873
assist	assistance	0.8461538553237915
assist	bassist	0.8461538553237915
assist	assistant	0.9230769276618958
assistance	distance	0.7647058963775635
assistance	assistant	0.7894737124443054
assistance	stance	0.8461538553237915
assize	assizes	0.8461538553237915
associability	pliability	0.75
associability	unsociability	0.7777777910232544
associability	viability	0.7894737124443054
associability	liability	0.8333333134651184
associability	sociability	0.9130434989929199
associableness	sociable	0.7647058963775635
associableness	unsociableness	0.8214285969734192
associableness	sociableness	0.9200000166893005
associate	association	0.7894737124443054
associate	associationism	0.7894737124443054
associate	associateship	0.8947368264198303
association	dissociation	0.8260869383811951
association	associationism	0.9130434989929199
association	disassociation	0.9130434989929199
assonance	dissonance	0.7894737124443054
assouan	assuan	0.7692307829856873
assumption	gumption	0.7647058963775635
assurance	reassurance	0.8947368264198303
assurbanipal	asurbanipal	0.95652174949646
assuredness	redness	0.8666666746139526
assyria	assyrian	0.8666666746139526
assyrian	syrian	0.8461538553237915
astasia	haemostasia	0.7857142686843872
astasia	hemostasia	0.7857142686843872
asteraceae	zosteraceae	0.8095238208770752
astereognosis	gnosis	0.8461538553237915
asterisk	asterism	0.7647058963775635
asteroid	corticosteroid	0.7647058963775635
asteroid	ketosteroid	0.7647058963775635
asteroid	nonsteroid	0.7647058963775635
asteroid	steroid	0.8666666746139526
asteroid	asteroidea	0.8823529481887817
asterope	sterope	0.8666666746139526
asthenia	asthenopia	0.8235294222831726
asthenia	lasthenia	0.8823529481887817
asthenia	myasthenia	0.8823529481887817
asthenia	neurasthenia	0.8823529481887817
asthenia	thrombasthenia	0.8823529481887817
asthenosphere	oosphere	0.7647058963775635
asthenosphere	sphere	0.8461538553237915
asthma	asthmatic	0.8461538553237915
astigmatism	stigmatism	0.8999999761581421
astragal	astragalus	0.8823529481887817
astraphobia	phobia	0.8461538553237915
astreus	atreus	0.7692307829856873
astringence	astringent	0.8095238208770752
astringence	astringency	0.8260869383811951
astringency	astringent	0.8095238208770752
astringency	stringency	0.9047619104385376
astrobiology	biology	0.8666666746139526
astrobiology	astrology	0.9473684430122375
astrodynamics	dynamics	0.8823529481887817
astrologer	astrology	0.7894737124443054
astrologist	electrologist	0.7727272510528564
astrologist	astrology	0.7894737124443054
astrologist	urologist	0.7894737124443054
astrologist	gastroenterologist	0.9090909361839294
astrology	gastroenterology	0.8947368264198303
astroloma	stroma	0.7692307829856873
astronaut	astronautics	0.8947368264198303
astronavigation	aviation	0.7647058963775635
astronavigation	ligation	0.7647058963775635
astronavigation	nation	0.7692307829856873
astronavigation	navigation	0.9047619104385376
astronomer	astronomy	0.7894737124443054
astronomy	gastronomy	0.8947368264198303
astrophysicist	biophysicist	0.7599999904632568
astrophysicist	geophysicist	0.7599999904632568
astrophysicist	astrophysics	0.8399999737739563
astrophysicist	physicist	0.8947368264198303
astrophysics	physics	0.8666666746139526
astropogon	trogon	0.7692307829856873
astuteness	cuteness	0.7647058963775635
astuteness	muteness	0.7647058963775635
asymmetry	dissymmetry	0.7894737124443054
asymmetry	supersymmetry	0.7894737124443054
asymmetry	symmetry	0.8823529481887817
asynchronism	asynchrony	0.8095238208770752
asynchronism	synchronism	0.9130434989929199
asynchrony	synchrony	0.8947368264198303
asyndeton	polysyndeton	0.7894737124443054
asynergia	asynergy	0.7647058963775635
asynergia	dyssynergia	0.7894737124443054
asynergy	synergy	0.8666666746139526
asystole	systole	0.8666666746139526
asystole	extrasystole	0.8823529481887817
atakapa	atakapan	0.8666666746139526
ataractic	tactic	0.7692307829856873
atarax	ataraxia	0.8461538553237915
atarax	ataraxis	0.8461538553237915
ataraxia	ataraxis	0.7647058963775635
ataraxia	ataxia	0.9230769276618958
atayalic	tayalic	0.8666666746139526
atelectasis	ateles	0.7692307829856873
atelectasis	ectasis	0.8666666746139526
ateleiosis	ateles	0.7692307829856873
ateleiosis	ateliosis	0.8421052694320679
ateliosis	peliosis	0.7647058963775635
athabascan	athabaskan	0.761904776096344
athabascan	athapascan	0.761904776096344
athabaskan	athapaskan	0.761904776096344
athanasianism	nanism	0.7692307829856873
athapascan	athapaskan	0.761904776096344
atheism	theism	0.8461538553237915
atheist	theist	0.8461538553237915
athena	athenaeum	0.8461538553237915
athenaeum	atheneum	0.8235294222831726
athene	atherogenesis	0.7692307829856873
athene	atheneum	0.8461538553237915
atherogenesis	thesis	0.7692307829856873
atherogenesis	oogenesis	0.7894737124443054
atherogenesis	genesis	0.8666666746139526
atherosclerosis	otosclerosis	0.75
atherosclerosis	sclerosis	0.8947368264198303
athlete	pentathlete	0.8666666746139526
athleticism	athletics	0.7894737124443054
athyrium	atrium	0.7692307829856873
atlantic	atlantides	0.7647058963775635
atlantic	atlantis	0.7647058963775635
atlantides	atlantis	0.8235294222831726
atmosphere	oosphere	0.7647058963775635
atmosphere	atmospherics	0.8095238208770752
atmosphere	sphere	0.8461538553237915
atomisation	atomization	0.7727272510528564
atomisation	randomisation	0.7727272510528564
atomisation	dichotomisation	0.8636363744735718
atomization	randomization	0.7727272510528564
atomization	dichotomization	0.8636363744735718
atonalism	polytonalism	0.7894737124443054
atonality	polytonality	0.7894737124443054
atonality	tonality	0.8823529481887817
atonia	catatonia	0.8461538553237915
atonia	ceratonia	0.8461538553237915
atonicity	hypertonicity	0.7894737124443054
atonicity	hypotonicity	0.7894737124443054
atonicity	tonicity	0.8823529481887817
atopognosia	atopognosis	0.8260869383811951
atopognosia	topognosia	0.9047619104385376
atopognosis	gnosis	0.8461538553237915
atopognosis	topognosis	0.9047619104385376
atorvastatin	statin	0.8461538553237915
atrichornis	atrichornithidae	0.8260869383811951
atrociousness	ferociousness	0.7777777910232544
atrociousness	piousness	0.7894737124443054
atropa	atrophedema	0.7692307829856873
atrophy	trophy	0.8461538553237915
attacapa	attacapan	0.8823529481887817
attack	attacker	0.8461538553237915
attack	bioattack	0.8461538553237915
attack	counterattack	0.8461538553237915
attacker	tacker	0.8461538553237915
attainability	sustainability	0.7777777910232544
attainability	stainability	0.8399999737739563
attainability	inability	0.8947368264198303
attainableness	stableness	0.761904776096344
attainableness	tenableness	0.7727272510528564
attainableness	unattainableness	0.931034505367279
attempt	attempter	0.8666666746139526
attempter	tempter	0.8571428656578064
attendance	attendant	0.7894737124443054
attendance	nonattendance	0.9047619104385376
attendee	attender	0.7647058963775635
attender	tender	0.8461538553237915
attender	nonattender	0.8823529481887817
attending	ending	0.8461538553237915
attending	tending	0.8666666746139526
attention	attenuation	0.8421052694320679
attention	inattention	0.8947368264198303
attentiveness	inventiveness	0.75
attentiveness	nativeness	0.761904776096344
attentiveness	liveness	0.7647058963775635
attentiveness	attractiveness	0.7692307829856873
attentiveness	retentiveness	0.7692307829856873
attentiveness	inattentiveness	0.9230769276618958
attenuation	extenuation	0.7727272510528564
attestation	contestation	0.7727272510528564
attestation	detestation	0.7727272510528564
attestation	protestation	0.7727272510528564
attestation	gestation	0.7894737124443054
attestation	station	0.8666666746139526
attestator	attester	0.75
attestator	stator	0.8461538553237915
attestator	testator	0.8823529481887817
attestator	attestor	0.9411764740943909
attester	attestor	0.75
attester	tester	0.8333333134651184
attorney	attorneyship	0.8823529481887817
attosecond	second	0.8461538553237915
attraction	fraction	0.7647058963775635
attraction	traction	0.8823529481887817
attraction	counterattraction	0.9047619104385376
attractiveness	inactiveness	0.7599999904632568
attractiveness	nativeness	0.761904776096344
attractiveness	liveness	0.7647058963775635
attractiveness	unattractiveness	0.931034505367279
attractor	tractor	0.8666666746139526
attribute	attribution	0.7894737124443054
attribute	tribute	0.8666666746139526
attribution	attrition	0.8421052694320679
atypicality	untypicality	0.8181818127632141
atypicality	typicality	0.8999999761581421
auberge	aubergine	0.800000011920929
auction	auctioneer	0.8666666746139526
audaciousness	graciousness	0.7599999904632568
audaciousness	spaciousness	0.7599999904632568
audaciousness	piousness	0.7894737124443054
audibility	edibility	0.7894737124443054
audibility	inaudibility	0.9047619104385376
audible	audile	0.7692307829856873
audible	audibleness	0.8666666746139526
audibleness	edibleness	0.8095238208770752
audibleness	inaudibleness	0.9130434989929199
audiocassette	cassette	0.8823529481887817
audiometer	eudiometer	0.8095238208770752
audiometry	biometry	0.7647058963775635
audition	erudition	0.7647058963775635
auditor	auditorium	0.8666666746139526
augmentation	depigmentation	0.7599999904632568
augmentation	fragmentation	0.7599999904632568
augmentation	hyperpigmentation	0.7599999904632568
augmentation	hypopigmentation	0.7599999904632568
augmentation	pigmentation	0.7599999904632568
augmentation	segmentation	0.7599999904632568
augmentation	augmentin	0.7894737124443054
augmentation	mention	0.800000011920929
augmentation	mentation	0.8947368264198303
august	augusta	0.8461538553237915
august	augustine	0.8461538553237915
august	augustinian	0.8461538553237915
august	augustus	0.8461538553237915
augustine	austin	0.7692307829856873
augustine	augustinian	0.7894737124443054
augustinian	justinian	0.7894737124443054
augustinian	austin	0.8461538553237915
aulostomidae	phyllostomidae	0.7599999904632568
aureomycin	neomycin	0.7647058963775635
auricula	auriculare	0.8823529481887817
auricula	auriculariaceae	0.8823529481887817
auricula	auriculariales	0.8823529481887817
auricula	auricularia	0.9411764740943909
auriculare	auricularia	0.8095238208770752
auriculare	auriculariales	0.8095238208770752
auriculare	auriculariaceae	0.8571428656578064
auricularia	auriculariaceae	0.9090909361839294
auricularia	auriculariales	0.9090909361839294
auriculariaceae	uvulariaceae	0.7599999904632568
auspice	auspices	0.8666666746139526
auspices	auspiciousness	0.7647058963775635
auspiciousness	perspicaciousness	0.7857142686843872
auspiciousness	viciousness	0.8260869383811951
auspiciousness	piousness	0.8421052694320679
auspiciousness	suspiciousness	0.8571428656578064
auspiciousness	inauspiciousness	0.9285714030265808
austen	austereness	0.7692307829856873
austen	austenite	0.8461538553237915
austereness	hereness	0.7647058963775635
austereness	sereness	0.7647058963775635
austral	australasia	0.8666666746139526
austral	australia	0.8666666746139526
austral	australian	0.8666666746139526
austral	australopithecine	0.8666666746139526
austral	australopithecus	0.8666666746139526
australasia	austria	0.800000011920929
australasia	australia	0.8421052694320679
australia	austria	0.800000011920929
australia	australian	0.8947368264198303
australian	austrian	0.8235294222831726
australopithecine	australopithecus	0.84375
austria	austronesia	0.800000011920929
austria	austrian	0.8666666746139526
austrian	austronesian	0.8235294222831726
austrocedrus	cedrus	0.8461538553237915
austronesia	austronesian	0.9130434989929199
auteur	hauteur	0.8461538553237915
authentication	authenticator	0.7777777910232544
authentication	cation	0.8461538553237915
authenticator	author	0.7692307829856873
authenticity	entity	0.7692307829856873
author	authoress	0.8461538553237915
author	authorisation	0.8461538553237915
author	authoritarian	0.8461538553237915
author	authoritarianism	0.8461538553237915
author	authorities	0.8461538553237915
author	authority	0.8461538553237915
author	authorization	0.8461538553237915
author	authorship	0.8461538553237915
author	coauthor	0.8461538553237915
author	authoriser	0.9230769276618958
author	authorizer	0.9230769276618958
authorisation	authorization	0.8148148059844971
authoriser	authorizer	0.761904776096344
authoritarian	authority	0.7894737124443054
authoritarian	authoritarianism	0.9230769276618958
authoritarianism	autism	0.7692307829856873
authoritarianism	authority	0.7894737124443054
authoritarianism	unitarianism	0.7916666865348816
authorities	authority	0.7894737124443054
autism	autotelism	0.7692307829856873
autism	autoeroticism	0.8461538553237915
autism	autoerotism	0.9230769276618958
autism	automatism	0.9230769276618958
autobiographer	autograph	0.8421052694320679
autobiographer	autobiography	0.8518518805503845
autobiographer	biographer	0.9047619104385376
autobiography	autoradiography	0.8148148059844971
autobiography	autograph	0.8421052694320679
autobiography	biography	0.8947368264198303
autocatalysis	autolysis	0.8421052694320679
autocatalysis	catalysis	0.8947368264198303
autochthon	autochthony	0.9047619104385376
autocracy	autocrat	0.7647058963775635
autocracy	plutocracy	0.7894737124443054
autocrat	plutocrat	0.7647058963775635
autoeroticism	erotism	0.800000011920929
autoeroticism	eroticism	0.8947368264198303
autoeroticism	autoerotism	0.95652174949646
autoerotism	erotism	0.8666666746139526
autofluorescence	immunofluorescence	0.75
autofluorescence	florescence	0.7727272510528564
autofluorescence	fluorescence	0.9166666865348816
autogenesis	autogeny	0.7647058963775635
autogenesis	oogenesis	0.7894737124443054
autogenesis	genesis	0.8666666746139526
autogenics	autogeny	0.7647058963775635
autograph	autoradiography	0.8421052694320679
autograph	autoradiograph	0.9473684430122375
autoimmunity	immunity	0.8823529481887817
autoinjector	injector	0.8823529481887817
autoloader	loader	0.8461538553237915
automat	automatic	0.8666666746139526
automat	automation	0.8666666746139526
automat	automatism	0.8666666746139526
automat	automaton	0.8666666746139526
automatic	automation	0.7894737124443054
automatic	automatism	0.7894737124443054
automatic	semiautomatic	0.8947368264198303
automation	autoregulation	0.761904776096344
automation	automaton	0.8888888955116272
automobile	automobilist	0.8095238208770752
automobile	mobile	0.8461538553237915
automysophobia	phobia	0.8461538553237915
automysophobia	mysophobia	0.9047619104385376
autonomy	autotomy	0.75
autoplasty	otoplasty	0.7894737124443054
autoradiograph	radiograph	0.8999999761581421
autoradiograph	autoradiography	0.9285714030265808
autoradiography	biography	0.7894737124443054
autoradiography	radiograph	0.800000011920929
autoradiography	radiography	0.9090909361839294
autoregulation	deregulation	0.7599999904632568
autoregulation	regulation	0.9047619104385376
autosuggestion	suggestion	0.9047619104385376
autotype	autotypy	0.7647058963775635
availability	unavailability	0.9166666865348816
avalokiteshvara	avalokitesvara	0.8928571343421936
avariciousness	piousness	0.7894737124443054
avariciousness	viciousness	0.8260869383811951
avenger	scavenger	0.8666666746139526
aventail	entail	0.8461538553237915
aventail	ventail	0.8666666746139526
average	averageness	0.8666666746139526
aversion	conversion	0.7647058963775635
aversion	countersubversion	0.7647058963775635
aversion	diversion	0.7647058963775635
aversion	eversion	0.7647058963775635
aversion	extroversion	0.7647058963775635
aversion	introversion	0.7647058963775635
aversion	inversion	0.7647058963775635
aversion	perversion	0.7647058963775635
aversion	retroversion	0.7647058963775635
aversion	reversion	0.7647058963775635
aversion	subversion	0.7647058963775635
aversion	version	0.8666666746139526
aversion	extraversion	0.8823529481887817
averting	everting	0.7647058963775635
averting	reverting	0.7647058963775635
avesta	avestan	0.8461538553237915
aviation	deviation	0.7647058963775635
aviation	obviation	0.7647058963775635
aviation	viatication	0.7647058963775635
avicenna	avicenniaceae	0.7647058963775635
avicenna	avicennia	0.8235294222831726
avicennia	avicenniaceae	0.8947368264198303
avicenniaceae	mniaceae	0.7647058963775635
avidity	gravidity	0.8666666746139526
avidness	fervidness	0.7647058963775635
avidness	lividness	0.7647058963775635
avidness	vividness	0.7647058963775635
avidness	gravidness	0.8823529481887817
avitaminosis	hypervitaminosis	0.8399999737739563
avitaminosis	hypovitaminosis	0.8399999737739563
avocation	location	0.7647058963775635
avocation	convocation	0.7894737124443054
avocation	equivocation	0.7894737124443054
avocation	evocation	0.7894737124443054
avocation	invocation	0.7894737124443054
avocation	provocation	0.7894737124443054
avocation	revocation	0.7894737124443054
avocation	cation	0.8461538553237915
avocation	vocation	0.8823529481887817
avoidance	voidance	0.8823529481887817
avowal	disavowal	0.8461538553237915
avulsion	convulsion	0.7647058963775635
avulsion	revulsion	0.7647058963775635
awakening	awning	0.7692307829856873
awakening	wakening	0.8823529481887817
awarding	forwarding	0.7647058963775635
awareness	bareness	0.7647058963775635
awareness	rareness	0.7647058963775635
awareness	unawareness	0.8947368264198303
awayness	farawayness	0.8823529481887817
awfulness	sorrowfulness	0.7894737124443054
awfulness	lawfulness	0.8947368264198303
awfulness	unlawfulness	0.8947368264198303
awkwardness	hardness	0.7647058963775635
awning	dawning	0.8461538553237915
awning	yawning	0.8461538553237915
axilla	maxillaria	0.7692307829856873
axilla	maxilla	0.8461538553237915
axilla	submaxilla	0.8461538553237915
axseed	flaxseed	0.8461538553237915
azadirachta	azadirachtin	0.8260869383811951
azalea	azaleastrum	0.8461538553237915
azaleastrum	geastrum	0.7647058963775635
azerbaijan	azerbaijani	0.9047619104385376
azolla	azollaceae	0.8461538553237915
azotaemia	azotemia	0.8235294222831726
babbitt	babbitting	0.8666666746139526
babbitting	babysitting	0.761904776096344
babbitting	batting	0.800000011920929
babble	babbler	0.8461538553237915
babble	ecobabble	0.8461538553237915
babble	eurobabble	0.8461538553237915
babble	psychobabble	0.8461538553237915
babble	technobabble	0.8461538553237915
babiroussa	babirusa	0.7647058963775635
babiroussa	babirussa	0.8421052694320679
babirusa	babirussa	0.9411764740943909
babylon	babylonia	0.8666666746139526
babylon	babylonian	0.9333333373069763
babylonia	babylonian	0.8947368264198303
babylonian	banian	0.8333333134651184
babyminder	binder	0.7692307829856873
babyminder	minder	0.8461538553237915
babysitter	batter	0.7692307829856873
babysitter	bitter	0.7692307829856873
babysitter	sitter	0.8461538553237915
babysitting	batting	0.800000011920929
babysitting	sitting	0.8666666746139526
baccalaureate	laureate	0.8823529481887817
bacchanal	bacchant	0.7647058963775635
bacchanal	chanal	0.8461538553237915
bacchanal	bacchanalia	0.8947368264198303
bacchanalia	bacchant	0.7647058963775635
bacchant	bacchante	0.8823529481887817
bachelor	bachelorette	0.8823529481887817
bachelor	bachelorhood	0.8823529481887817
bacillaceae	bacillariophyceae	0.9090909361839294
bacillaceae	lactobacillaceae	0.9090909361839294
bacillus	coccobacillus	0.8823529481887817
bacillus	lactobacillus	0.8823529481887817
bacillus	streptobacillus	0.8823529481887817
bacillus	thiobacillus	0.8823529481887817
backband	backbend	0.75
backband	backhand	0.75
backbench	backbend	0.7647058963775635
backbench	backbencher	0.8947368264198303
backbencher	backbend	0.7647058963775635
backbencher	backer	0.7692307829856873
backbiter	backer	0.7692307829856873
backboard	blackboard	0.8421052694320679
backcloth	sackcloth	0.7894737124443054
backdown	crackdown	0.7647058963775635
backer	backgrounder	0.7692307829856873
backer	backhander	0.7692307829856873
backer	backscratcher	0.7692307829856873
backer	backslapper	0.7692307829856873
backer	backslider	0.7692307829856873
backer	backspacer	0.7692307829856873
backer	backswimmer	0.7692307829856873
backer	backwater	0.7692307829856873
backer	bushwhacker	0.7692307829856873
backer	linebacker	0.8461538553237915
backer	rickenbacker	0.8461538553237915
backer	backstroker	0.9230769276618958
backer	backpacker	1.0
backflow	backflowing	0.8823529481887817
backflowing	bowing	0.7692307829856873
backflowing	backing	0.800000011920929
backflowing	blowing	0.800000011920929
backflowing	flowing	0.8666666746139526
backgammon	gammon	0.8461538553237915
background	ground	0.8461538553237915
background	backgrounder	0.9047619104385376
background	backgrounding	0.9047619104385376
backgrounder	backgrounding	0.7599999904632568
backgrounder	bounder	0.800000011920929
backgrounder	rounder	0.8666666746139526
backgrounder	grounder	0.8823529481887817
backgrounding	founding	0.7647058963775635
backgrounding	pounding	0.7647058963775635
backgrounding	sounding	0.7647058963775635
backgrounding	wounding	0.7647058963775635
backgrounding	backing	0.800000011920929
backgrounding	banding	0.800000011920929
backgrounding	rounding	0.8823529481887817
backgrounding	grounding	0.8947368264198303
backhand	backhander	0.8823529481887817
backing	baking	0.7692307829856873
backing	backlighting	0.800000011920929
backing	backsliding	0.800000011920929
backing	bivouacking	0.800000011920929
backing	blacking	0.800000011920929
backing	barracking	0.9333333373069763
backing	backpacking	1.0
backlighting	fighting	0.7647058963775635
backlighting	sighting	0.7647058963775635
backlighting	lighting	0.8823529481887817
backpack	backpacker	0.8571428656578064
backpack	backpacking	0.8571428656578064
backpacker	packer	0.8461538553237915
backpacking	baking	0.7692307829856873
backpacking	packing	0.8666666746139526
backscratcher	scratcher	0.8947368264198303
backsheesh	baksheesh	0.8333333134651184
backslapper	slapper	0.8666666746139526
backslider	slider	0.8461538553237915
backspace	backspacer	0.8888888955116272
backstage	backstay	0.7647058963775635
backstairs	backstay	0.7647058963775635
backstairs	stairs	0.8461538553237915
backstitch	stitch	0.8461538553237915
backstroke	stroke	0.8461538553237915
backstroke	backstroker	0.9047619104385376
backstroker	broker	0.7692307829856873
backswimmer	swimmer	0.8666666746139526
backwardness	hardness	0.7647058963775635
backwardness	badness	0.800000011920929
backwash	blackwash	0.8235294222831726
backwater	blackwater	0.8421052694320679
backwoods	backwoodsman	0.8947368264198303
backwoodsman	bandsman	0.75
backwoodsman	woodsman	0.8823529481887817
backyard	bayard	0.7692307829856873
bacteremia	bacteria	0.8235294222831726
bacteremia	bacteriaemia	0.8571428656578064
bacteremia	bacteriemia	0.8571428656578064
bacteria	bactericide	0.7647058963775635
bacteria	bacteriochlorophyll	0.7647058963775635
bacteria	bacteriologist	0.7647058963775635
bacteria	bacteriology	0.7647058963775635
bacteria	bacteriolysis	0.7647058963775635
bacteria	bacteriophage	0.7647058963775635
bacteria	bacteriostasis	0.7647058963775635
bacteria	bacteriostat	0.7647058963775635
bacteria	bacterium	0.7647058963775635
bacteria	corynebacteriaceae	0.7647058963775635
bacteria	enterobacteriaceae	0.7647058963775635
bacteria	eubacteriales	0.7647058963775635
bacteria	lactobacteriaceae	0.7647058963775635
bacteria	mycobacteriaceae	0.7647058963775635
bacteria	myxobacteriaceae	0.7647058963775635
bacteria	myxobacteriales	0.7647058963775635
bacteria	nitrobacteriaceae	0.7647058963775635
bacteria	thiobacteriaceae	0.7647058963775635
bacteria	bacteriacide	0.8823529481887817
bacteria	cyanobacteria	0.8823529481887817
bacteria	enterobacteria	0.8823529481887817
bacteria	eubacteria	0.8823529481887817
bacteria	halobacteria	0.8823529481887817
bacteria	mycobacteria	0.8823529481887817
bacteria	myxobacteria	0.8823529481887817
bacteria	nitrobacteria	0.8823529481887817
bacteria	nitrosobacteria	0.8823529481887817
bacteria	thiobacteria	0.8823529481887817
bacteria	bacteriemia	0.9411764740943909
bacteria	bacteriaemia	1.0
bacteriacide	bactericide	0.8695651888847351
bacteriaemia	bacteriemia	0.8695651888847351
bacteriochlorophyll	prophyll	0.7647058963775635
bacteriochlorophyll	chlorophyl	0.8571428656578064
bacteriochlorophyll	chlorophyll	0.9130434989929199
bacteriologist	bacteriology	0.8399999737739563
bacteriologist	biologist	0.8421052694320679
bacteriology	biology	0.800000011920929
bacteriostasis	bacteriostat	0.8399999737739563
bacteriostasis	stasis	0.8461538553237915
bacterium	barium	0.7692307829856873
bacterium	calymmatobacterium	0.8947368264198303
bacterium	corynebacterium	0.8947368264198303
bacterium	eubacterium	0.8947368264198303
bacterium	halobacterium	0.8947368264198303
bacterium	mycobacterium	0.8947368264198303
bacterium	myxobacterium	0.8947368264198303
bacterium	nitrobacterium	0.8947368264198303
bacteroid	bacteroidaceae	0.8947368264198303
bacteroid	bacteroides	0.8947368264198303
bacteroidaceae	batidaceae	0.761904776096344
badger	badgering	0.8461538553237915
badger	badgerer	1.0
badgering	baring	0.7692307829856873
badgering	bering	0.7692307829856873
badness	baldness	0.800000011920929
badness	broadness	0.800000011920929
baffle	baffled	0.8461538553237915
baffle	bafflement	0.8461538553237915
bagascosis	bagassosis	0.761904776096344
bagdad	baghdad	0.7692307829856873
baggage	baggageman	0.8571428656578064
baggageman	bagman	0.7692307829856873
bagger	bragger	0.7692307829856873
bagger	carpetbagger	0.8461538553237915
bagger	sandbagger	0.8461538553237915
bagging	bragging	0.800000011920929
bagpipe	bagpiper	0.8666666746139526
baguet	baguette	0.8461538553237915
bahrain	bahraini	0.8666666746139526
bahrein	bahreini	0.8666666746139526
bailiff	bailiffship	0.8666666746139526
bailment	curtailment	0.7647058963775635
bailment	derailment	0.7647058963775635
bailment	entailment	0.7647058963775635
baking	banking	0.7692307829856873
baking	barracking	0.7692307829856873
baking	breaking	0.7692307829856873
bakshis	bakshish	0.8666666746139526
balaclava	lavalava	0.75
balaena	balaenoptera	0.800000011920929
balaeniceps	biceps	0.7692307829856873
balaenicipitidae	ipidae	0.7692307829856873
balaenicipitidae	balanidae	0.7894737124443054
balaenicipitidae	balaenidae	0.949999988079071
balaenidae	balanidae	0.8421052694320679
balaenidae	balaenopteridae	0.8500000238418579
balaenoptera	balaenopteridae	0.8399999737739563
