w1	w2	over_ft23
avantaj	dezavantaj	0.8666666746139526
avcılık	başsavcılık	0.8666666746139526
avcılık	islavcılık	0.8666666746139526
avcılık	savcılık	0.8666666746139526
avlama	avurtlama	0.7692307829856873
avrupa	avrupalı	0.8461538553237915
avrupa	avrupalılaşma	0.9230769276618958
avrupa	avrupalılık	0.8461538553237915
avrupalı	avrupalılaşma	0.8823529481887817
avrupalı	avrupalılık	0.8823529481887817
avrupalılaşma	avrupalılık	0.7727272510528564
avukat	avukatlık	0.8461538553237915
avunma	savunma	0.8461538553237915
avustralya	avustralyalı	0.9047619104385376
avustralya	istralya	0.7647058963775635
avusturya	avusturyalı	0.8947368264198303
avutucu	tutucu	0.75
ayakbastı	aybastı	0.800000011920929
ayakkabı	ayakkabıcı	0.9411764740943909
ayakkabı	ayakkabıcılık	0.8823529481887817
ayakkabı	ayakkabılık	0.8823529481887817
ayakkabıcı	ayakkabıcılık	0.9047619104385376
ayakkabıcılık	ayakkabılık	0.95652174949646
ayakkabıcılık	ayaklık	0.800000011920929
ayakkabıcılık	ayıcılık	0.8235294222831726
ayakkabıcılık	ayılık	0.7692307829856873
ayakkabılık	ayaklık	0.800000011920929
ayakkabılık	ayılık	0.7692307829856873
ayaklık	aylaklık	0.800000011920929
ayaklık	dayaklık	0.8666666746139526
ayaklık	dayanaklık	0.800000011920929
ayakçı	ayakçın	0.8461538553237915
ayakçı	aylakçı	0.7692307829856873
ayakçı	kayakçı	0.8461538553237915
ayarcı	ayartıcı	0.7692307829856873
ayarcı	bilgisayarcı	0.8461538553237915
ayarlama	aylama	0.7692307829856873
ayarlama	ihtiyarlama	0.7647058963775635
ayarlama	uyarlama	0.7647058963775635
ayarsızlık	ayazlık	0.800000011920929
ayarsızlık	karsızlık	0.7894737124443054
ayarsızlık	yararsızlık	0.8095238208770752
ayartı	ayartıcı	0.9230769276618958
ayartı	ayartıcılık	0.8461538553237915
ayartıcı	ayartıcılık	0.8823529481887817
ayartıcılık	ayıcılık	0.8235294222831726
ayartıcılık	ayılık	0.7692307829856873
ayartıcılık	tartıcılık	0.8095238208770752
ayazlık	aymazlık	0.800000011920929
ayazlık	ayrılmazlık	0.800000011920929
ayazlık	ayvazlık	0.800000011920929
ayazlık	dayanılmazlık	0.800000011920929
ayazlık	yazlık	0.8461538553237915
ayazma	azmankaya	0.7692307829856873
aybalığı	ayıbalığı	0.8235294222831726
aybalığı	güneybalığı	0.7647058963775635
aybaşı	çaybaşı	0.8461538553237915
aydıncık	cıncık	0.75
aydınlanma	aydınlar	0.7647058963775635
aydınlanma	aydınlatma	0.761904776096344
aydınlanış	aydınlar	0.7647058963775635
aydınlanış	aydınlatılış	0.761904776096344
aydınlanış	aydınlatış	0.761904776096344
aydınlar	aydınlatma	0.7647058963775635
aydınlar	aydınlatılış	0.7647058963775635
aydınlar	aydınlatış	0.7647058963775635
aydınlatma	çınlatma	0.7647058963775635
aydınlatılış	aydınlatış	0.9523809552192688
aydınlatılış	aydınlı	0.800000011920929
aydınlı	aydınlık	0.8666666746139526
aydınlı	aydınlıkölçer	0.8666666746139526
aydınlık	aydınlıkölçer	0.8823529481887817
aydınlıkölçer	kölçer	0.8461538553237915
aykırılık	ayrılık	0.800000011920929
aykırılık	ayılık	0.7692307829856873
aylaklık	aylakçılık	0.8235294222831726
aylaklık	çaylaklık	0.8823529481887817
aylakçı	aylakçılık	0.8666666746139526
aylakçılık	ayılık	0.7692307829856873
aylakçılık	lakçılık	0.8823529481887817
aylakçılık	plakçılık	0.7894737124443054
aylama	ayrımlama	0.7692307829856873
aylama	ayıklama	0.7692307829856873
aylama	ayıplama	0.7692307829856873
aylama	dolaylama	0.8461538553237915
aylama	olaylama	0.8461538553237915
aylama	onaylama	0.8461538553237915
aylama	onaylamama	0.8461538553237915
aylama	paylama	0.8461538553237915
aylıkçı	ayrılıkçı	0.800000011920929
aymazlık	ayrılmazlık	0.8235294222831726
aymazlık	doymazlık	0.7647058963775635
aymazlık	duymamazlık	0.7647058963775635
aymazlık	duymazlık	0.7647058963775635
aymazlık	saymamazlık	0.8823529481887817
aymazlık	saymazlık	0.8823529481887817
aymazlık	uymazlık	0.7647058963775635
aymazlık	vurdumduymazlık	0.7647058963775635
aynacı	aynacılık	0.8461538553237915
aynacı	kaynakçacı	0.7692307829856873
aynacılık	aynalık	0.800000011920929
aynacılık	aynılık	0.800000011920929
aynacılık	ayılık	0.7692307829856873
aynalık	kaynanalık	0.8666666746139526
aynalık	kaynatalık	0.800000011920929
aynılık	ayılık	0.7692307829856873
ayrancı	ayrancılık	0.8666666746139526
ayrancılık	ayrılık	0.800000011920929
ayrancılık	ayılık	0.7692307829856873
ayrancılık	hancılık	0.7647058963775635
ayrancılık	çancılık	0.7647058963775635
ayrıcalık	ayrıklık	0.75
ayrıcalık	ayrılık	0.800000011920929
ayrıklık	ayrılmazlık	0.75
ayrıklık	ayrılık	0.800000011920929
ayrıklık	ayrılıkçılık	0.75
ayrıklık	ayrımlılık	0.75
ayrıklık	ayrımsızlık	0.75
ayrıklık	ayrıntısızlık	0.75
ayrılaşma	ayrılma	0.800000011920929
ayrılaşma	ayrımlaşma	0.8421052694320679
ayrılaşma	ayrışma	0.800000011920929
ayrılma	ayrılmazlık	0.8666666746139526
ayrılma	ayrıntılandırılma	1.0
ayrılmazlık	ayrılık	0.9333333373069763
ayrılmazlık	olmazlık	0.7647058963775635
ayrılık	ayrılıkçı	0.8666666746139526
ayrılık	ayrılıkçılık	1.0
ayrılık	ayrımlılık	0.9333333373069763
ayrılık	ayrımsızlık	0.800000011920929
ayrılık	ayrıntısızlık	0.800000011920929
ayrılık	ayılık	0.7692307829856873
ayrılık	bayrılık	0.8666666746139526
ayrılık	sayrılık	0.8666666746139526
ayrılıkçı	ayrılıkçılık	0.8947368264198303
ayrılıkçılık	ayılık	0.7692307829856873
ayrılıkçılık	bayrılık	0.7647058963775635
ayrılıkçılık	sayrılık	0.7647058963775635
ayrımcı	ayrımcık	0.8666666746139526
ayrımlama	ayrımlaşma	0.8421052694320679
ayrımlaşma	ayrışma	0.800000011920929
ayrımlılık	ayılık	0.7692307829856873
ayrımlılık	ılımlılık	0.800000011920929
ayrımsızlık	ayrıntısızlık	0.782608687877655
ayrıntı	ayrıntıcı	0.9333333373069763
ayrıntı	ayrıntılandırma	0.8666666746139526
ayrıntı	ayrıntılandırılma	0.8666666746139526
ayrıntı	ayrıntısızlık	0.8666666746139526
ayrıntılandırma	ayrıntılandırılma	0.9032257795333862
ayrıntılandırma	ayırma	0.7692307829856873
ayrıntılandırma	bandırma	0.7647058963775635
ayrıntılandırma	kandırma	0.7647058963775635
ayvalık	ayvazlık	0.800000011920929
ayyarlık	yarlık	0.8461538553237915
ayyıldız	yıldız	0.8461538553237915
ayıcılık	ayılık	0.9230769276618958
ayıcılık	ayıngacılık	0.8235294222831726
ayıcılık	ayırıcılık	0.9411764740943909
ayıcılık	baltalayıcılık	0.8823529481887817
ayıcılık	kayırıcılık	0.8235294222831726
ayıcılık	kollayıcılık	0.8823529481887817
ayıcılık	kıyıcılık	0.7647058963775635
ayıcılık	mıhlayıcılık	0.8823529481887817
ayıcılık	tamamlayıcılık	0.8823529481887817
ayıcılık	tarayıcılık	0.8823529481887817
ayıcılık	yıkayıcılık	0.8823529481887817
ayıklama	ayıklanma	0.8235294222831726
ayıltı	sayıltı	0.8461538553237915
ayılık	ayıngacılık	0.9230769276618958
ayılık	ayırtmanlık	0.7692307829856873
ayılık	ayırıcılık	0.9230769276618958
ayılık	baltalayıcılık	0.7692307829856873
ayılık	dayılık	0.8461538553237915
ayılık	kabadayılık	0.8461538553237915
ayılık	kadayıfçılık	0.7692307829856873
ayılık	kayıkçılık	0.7692307829856873
ayılık	kayırıcılık	0.7692307829856873
ayılık	kollayıcılık	0.7692307829856873
ayılık	mıhlayıcılık	0.7692307829856873
ayılık	panayırcılık	0.7692307829856873
ayılık	tamamlayıcılık	0.7692307829856873
ayılık	tarayıcılık	0.7692307829856873
ayılık	yayılmacılık	0.8461538553237915
ayılık	yayılımcılık	0.8461538553237915
ayılık	yayımcılık	0.7692307829856873
ayılık	yayıncılık	0.7692307829856873
ayılık	yıkayıcılık	0.7692307829856873
ayınga	ayıngacı	0.8461538553237915
ayınga	ayıngacılık	0.8461538553237915
ayıngacı	ayıngacılık	0.8823529481887817
ayıraç	ayırmaç	0.7692307829856873
ayıraç	ayırtaç	0.7692307829856873
ayırma	ayırmaç	0.8461538553237915
ayırma	bayındırlaştırma	0.7692307829856873
ayırma	kayırma	0.8461538553237915
ayırma	yayındırma	0.7692307829856873
ayırtman	ayırtmanlık	0.8823529481887817
ayırtı	cayırtı	0.8461538553237915
ayırıcı	ayırıcılık	0.8666666746139526
ayırıcı	yayındırıcı	0.800000011920929
ayırıcılık	aşırıcılık	0.761904776096344
ayırıcılık	caydırıcılık	0.761904776096344
ayırıcılık	kayırıcılık	0.9047619104385376
ayırıcılık	kırıcılık	0.7894737124443054
ayırıcılık	yıldırıcılık	0.761904776096344
azadelik	beyzadelik	0.7647058963775635
azadelik	şehzadelik	0.7647058963775635
azalma	azaltma	0.7692307829856873
azaltım	azalım	0.7692307829856873
azarlama	pazarlama	0.8823529481887817
azarlama	pazarlamacı	0.7647058963775635
azarlama	pazarlamacılık	0.7647058963775635
azerbaycan	azerbaycanlı	0.9047619104385376
azgınlık	azınlık	0.800000011920929
azgınlık	kızgınlık	0.7647058963775635
azizlik	cazibesizlik	0.800000011920929
azotdioksit	dioksit	0.8666666746139526
azotometre	fotometre	0.7894737124443054
açgözlülük	açıkgözlülük	0.8500000238418579
açgözlülük	gözlük	0.8461538553237915
açkıcı	açkıcılık	0.8461538553237915
açkıcılık	bıçkıcılık	0.7894737124443054
açmacı	açmacılık	0.8461538553237915
açmacı	saçmacı	0.8461538553237915
açmacılık	açmalık	0.800000011920929
açmalık	açmazlık	0.800000011920929
açmalık	saçmalık	0.8666666746139526
açıkgözlük	açıkgözlülük	1.0
açıkgözlük	gözlük	0.8461538553237915
açıkgözlülük	gözlük	0.8461538553237915
açıklama	açıklaşma	0.8235294222831726
açıklama	açılama	0.800000011920929
açıklanan	açıklayan	0.7777777910232544
açıklık	açıklıkölçer	0.8571428656578064
açıklık	kaçıklık	0.8571428656578064
açıklıkölçer	açıölçer	0.8235294222831726
açıklıkölçer	kölçer	0.8461538553237915
açıkoturum	oturum	0.8461538553237915
açıktohumlular	çıplaktohumlular	0.7586206793785095
açıkyüreklilik	ereklilik	0.7777777910232544
açıkyüreklilik	süreklilik	0.800000011920929
açıkyüreklilik	yüreklilik	0.8999999761581421
açıköğretim	öğretim	0.8666666746139526
açılama	açılma	0.7692307829856873
açılama	açımlama	0.800000011920929
açınma	kaçınma	0.8461538553237915
ağalık	ağaçlık	0.7692307829856873
ağalık	ağaççılık	0.7692307829856873
ağalık	ağdalık	0.7692307829856873
ağalık	ağdalılık	0.7692307829856873
ağalık	hacıağalık	0.8461538553237915
ağalık	hıyarağalık	0.8461538553237915
ağartı	ağartıcı	0.9230769276618958
ağartı	ağartılış	0.8461538553237915
ağaçlaşma	ağlaşma	0.800000011920929
ağaçlık	ağaççılık	0.800000011920929
ağaççık	ağaççılık	0.9333333373069763
ağaççılık	baççılık	0.7647058963775635
ağbenek	ağbeneklilik	0.9333333373069763
ağcılık	bağcılık	0.8666666746139526
ağcılık	dağcılık	0.8666666746139526
ağcılık	gözbağcılık	0.8666666746139526
ağcılık	gülyağcılık	0.8666666746139526
ağcılık	sağcılık	0.8666666746139526
ağcılık	yağcılık	0.8666666746139526
ağcılık	zağcılık	0.8666666746139526
ağcılık	çağcıllık	0.800000011920929
ağdacı	bağdaştırmacı	0.7692307829856873
ağdalık	ağdalılık	1.0
ağlama	ağlaşma	0.7692307829856873
ağlama	ağırlama	0.7692307829856873
ağlama	ağıtlama	0.7692307829856873
ağlama	bağlama	0.8461538553237915
ağlama	sağlama	0.8461538553237915
ağlama	sağlamlaştırma	0.7692307829856873
ağlama	sağlıklama	0.7692307829856873
ağlama	yağlama	0.8461538553237915
ağlama	zağlama	0.8461538553237915
ağlama	çağlama	0.8461538553237915
ağlantı	ağlatı	0.7692307829856873
ağlantı	bağlantı	0.8666666746139526
ağlatı	ağlatıcı	0.9230769276618958
ağlayıcı	yağlayıcı	0.8823529481887817
ağlaşma	bağlaşma	0.8666666746139526
ağlaşma	bağlılaşma	0.800000011920929
ağmantarlar	mantar	0.8461538553237915
ağmantarlar	mantarlar	0.8888888955116272
ağtabaka	tabaka	0.8461538553237915
ağustos	ağustosböceği	0.8666666746139526
ağıotu	ağızotu	0.7692307829856873
ağırbaşlılık	ağırlık	0.800000011920929
ağırbaşlılık	başlık	0.8461538553237915
ağırbaşlılık	erbaşlık	0.7647058963775635
ağırbaşlılık	yaşlılık	0.75
ağırcanlılık	ağırkanlılık	0.7916666865348816
ağırcanlılık	ağırlık	0.800000011920929
ağırcanlılık	canlılık	0.875
ağırcanlılık	yanlılık	0.75
ağırellilik	bellilik	0.75
ağırellilik	ellilik	0.8571428656578064
ağırkanlı	ağırkanlılık	0.8947368264198303
ağırkanlılık	ağırlık	0.800000011920929
ağırkanlılık	canlılık	0.75
ağırkanlılık	yanlılık	0.75
ağırlama	ırlama	0.8461538553237915
ağırlık	başağırlık	0.8666666746139526
ağırlık	gramağırlık	0.8666666746139526
ağırlık	kilogramağırlık	0.8666666746139526
ağırlık	ortaağırlık	0.8666666746139526
ağırlık	sağırlık	0.8666666746139526
ağırlık	sinekağırlık	0.8666666746139526
ağırlık	tüyağırlık	0.8666666746139526
ağırsıklet	sıklet	0.8461538553237915
ağıtlama	kâğıtlama	0.7647058963775635
ağıtçı	ağıtçılık	0.8461538553237915
ağıtçı	bağıtçı	0.8461538553237915
ağıtçı	kağıtçı	0.8461538553237915
ağıtçı	üçkağıtçı	0.8461538553237915
ağıtçılık	kağıtçılık	0.8947368264198303
ağıtçılık	kâğıtçılık	0.7894737124443054
ağıtçılık	çıtçıtçılık	0.8125
ağıtçılık	üçkağıtçılık	0.8947368264198303
ağıtçılık	üçkâğıtçılık	0.7894737124443054
ağızlık	ağızlıkçı	0.8666666746139526
ağızlık	bağımsızlık	0.800000011920929
ağızlık	yağışsızlık	0.800000011920929
aşağılama	aşağılaşma	0.8421052694320679
aşağılama	aşılama	0.800000011920929
aşağılanış	aşağılayış	0.761904776096344
aşağılayış	aşılayış	0.8235294222831726
aşağılaşma	bayağılaşma	0.75
aşerat	haşerat	0.8461538553237915
aşhane	haşhaşhane	0.8461538553237915
aşkale	başkale	0.8461538553237915
aşkmerdiveni	merdiven	0.7647058963775635
aşçıbaşı	aşçıbaşılık	0.875
aşçıbaşılık	aşçılık	0.9333333373069763
aşçıbaşılık	başçık	0.7692307829856873
aşçılık	kumaşçılık	0.8666666746139526
aşçılık	savaşçılık	0.8666666746139526
aşçılık	taşçılık	0.8666666746139526
aşüfte	aşüftelik	0.8461538553237915
aşıcılık	aşırmacılık	0.8235294222831726
aşıcılık	aşırıcılık	0.9411764740943909
aşıcılık	şaşırtıcılık	0.8235294222831726
aşıklık	aşıktaşlık	0.7857142686843872
aşıklık	bağdaşıklık	0.8571428656578064
aşıklık	bulaşıklık	0.8571428656578064
aşıklık	karmaşıklık	0.8571428656578064
aşıklık	kaşıklık	0.8571428656578064
aşıklık	sırnaşıklık	0.8571428656578064
aşıklık	çapraşıklık	0.8571428656578064
aşıklık	şıklık	0.8333333134651184
aşıktaş	aşıktaşlık	0.8571428656578064
aşıktaş	âşıktaş	0.7857142686843872
aşıktaşlık	taşlık	0.8461538553237915
aşıktaşlık	âşıktaşlık	0.8421052694320679
aşılama	aşılanma	0.800000011920929
aşılanma	aşınma	0.7692307829856873
aşındırıcı	aşırıcı	0.9333333373069763
aşınma	taşınma	0.8461538553237915
aşıntı	aşırıntı	0.9230769276618958
aşıntı	kaşıntı	0.8461538553237915
aşıntı	taşıntı	0.8461538553237915
aşırma	aşırmacı	0.8461538553237915
aşırma	aşırmacılık	0.8461538553237915
aşırma	aşırmasyon	0.8461538553237915
aşırma	aşırıdoyma	0.7692307829856873
aşırma	şaşırma	0.8461538553237915
aşırmacı	aşırmacılık	0.8823529481887817
aşırmacı	karşılaştırmacı	0.7647058963775635
aşırmacılık	aşırıcılık	0.761904776096344
aşırmacılık	aşırılık	0.8235294222831726
aşırmacılık	bağdaştırmacılık	0.782608687877655
aşırtı	aşırıntı	0.7692307829856873
aşırtı	haşırtı	0.8461538553237915
aşırtı	şaşırtı	0.8461538553237915
aşırıbellem	bellem	0.8461538553237915
aşırıcı	aşırıcılık	0.8666666746139526
aşırıcılık	aşırılık	0.9411764740943909
aşırıcılık	başkaldırıcılık	0.761904776096344
aşırıcılık	kırıcılık	0.7894737124443054
aşırıcılık	uzlaştırıcılık	0.761904776096344
aşırıcılık	şaşırtıcılık	0.761904776096344
aşırıergime	ergime	0.8461538553237915
aşıtaşı	malıtaşı	0.75
aşıtaşı	yapıtaşı	0.75
babaanne	babaannelik	0.875
babacanlık	babacık	0.7857142686843872
babacanlık	babalık	0.7857142686843872
babacı	babacık	0.8333333134651184
babacı	babacılık	0.8333333134651184
babacık	babacılık	0.9285714030265808
babacık	kasabacık	0.7857142686843872
babacılık	babalık	0.7857142686843872
babacılık	badanacılık	0.7777777910232544
babacılık	baklavacılık	0.7777777910232544
babacılık	baltacılık	0.7777777910232544
babacılık	bankacılık	0.7777777910232544
babacılık	basmacılık	0.7777777910232544
babacılık	bağdaştırmacılık	0.7777777910232544
babacılık	bağlamacılık	0.7777777910232544
babacılık	başeczacılık	0.7777777910232544
babacılık	bombacılık	0.7777777910232544
babacılık	kabalacılık	0.7777777910232544
babacılık	marabacılık	0.8333333134651184
babacılık	murabahacılık	0.7777777910232544
babaerkillik	babailik	0.75
babailik	babilik	0.800000011920929
babailik	bahailik	0.75
babalık	babasızlık	0.7857142686843872
babalık	ballık	0.7692307829856873
babalık	baltalık	0.7857142686843872
babalık	balyalık	0.7857142686843872
babalık	balıkçılık	0.7857142686843872
babalık	kabalık	0.7857142686843872
babalık	kalabalık	0.7857142686843872
babalık	karabalık	0.7857142686843872
babalık	marabalık	0.7857142686843872
babasızlık	basıklık	0.75
babasızlık	urbasızlık	0.75
babayiğit	babayiğitlik	0.8888888955116272
babayiğitlik	bayilik	0.800000011920929
babayiğitlik	yiğitlik	0.8823529481887817
bacakkalemi	bakkal	0.7692307829856873
bacaklı	bacaklık	0.8666666746139526
bacaklı	eklembacaklı	0.8666666746139526
badana	badanacı	0.8461538553237915
badana	badanacılık	0.8461538553237915
badana	bandana	0.7692307829856873
badanacı	badanacılık	0.8823529481887817
badanacı	danacı	0.8461538553237915
badanacılık	dadacılık	0.7777777910232544
bademci	bademcik	0.8666666746139526
bademlik	demlik	0.8461538553237915
bahadır	bahadırlık	0.8666666746139526
bahane	balhane	0.7692307829856873
bahane	balıkhane	0.7692307829856873
bahane	baruthane	0.7692307829856873
bahane	basmahane	0.9230769276618958
bahane	batakhane	0.7692307829856873
bahane	birahane	0.7692307829856873
bahane	boyahane	0.7692307829856873
bahane	bozahane	0.7692307829856873
bahane	humbarahane	0.7692307829856873
bahane	kumbarahane	0.7692307829856873
baharat	baharatçı	0.8666666746139526
baharat	baharatçılık	0.8666666746139526
baharatçı	baharatçılık	0.8947368264198303
baharatçılık	yatçılık	0.7647058963775635
bahariye	bahriye	0.800000011920929
bahreyn	bahreynli	0.8666666746139526
bahriye	bahriyeli	0.8666666746139526
bahtiyarlık	barbarlık	0.75
bahtiyarlık	ihtiyarlık	0.8095238208770752
bahtiyarlık	yarlık	0.8461538553237915
bahçeci	bahçecilik	0.8666666746139526
bahçecilik	bahçelik	0.8235294222831726
bahçelievler	bahçelik	0.7647058963775635
bahçıvan	bahçıvanlık	0.8823529481887817
bakalorya	bakaya	0.7692307829856873
bakanlık	balkanlık	0.8235294222831726
bakanlık	başbakanlık	1.0
bakanlık	başkahramanlık	0.7647058963775635
bakanlık	başkanlık	0.8235294222831726
bakanlık	hakanlık	0.7647058963775635
bakara	baldırıkara	0.7692307829856873
bakara	baraka	0.7692307829856873
bakara	bağrıkara	0.7692307829856873
bakara	baştankara	0.7692307829856873
bakire	bakirelik	0.8461538553237915
bakirelik	bakirlik	0.8235294222831726
bakirlik	birlik	0.7692307829856873
bakirlik	fakirlik	0.7647058963775635
bakiye	bakkaliye	0.7692307829856873
bakkal	bakkaliye	0.8461538553237915
bakkal	bakkallık	0.8461538553237915
bakkal	bozbakkal	0.9230769276618958
bakkallık	ballık	0.9230769276618958
baklagil	baklagiller	0.8823529481887817
baklalık	baklavacılık	0.8235294222831726
baklalık	lalalık	0.75
baklava	baklavacı	0.8666666746139526
baklava	baklavacılık	0.8666666746139526
baklava	balıklava	0.800000011920929
baklavacı	baklavacılık	0.8947368264198303
baklavacılık	havacılık	0.7894737124443054
baklavacılık	taklacılık	0.761904776096344
bakliyat	nakliyat	0.7647058963775635
bakteri	bakteridi	0.9333333373069763
bakteri	bakterigiller	0.8666666746139526
bakteri	bakteriyolog	0.8666666746139526
bakteri	bakteriyoloji	0.9333333373069763
bakteri	bakteriyoskopi	0.9333333373069763
bakteri	bateri	0.7692307829856873
bakteri	nanobakteri	0.8666666746139526
bakteriyolog	bakteriyoloji	0.8399999737739563
bakteriyolog	biyolog	0.800000011920929
bakteriyoloji	biyoloji	0.8235294222831726
bakteriyoskopi	kriyoskopi	0.8095238208770752
bakıcı	bakıcılık	0.8461538553237915
bakıcı	bakımcı	0.7692307829856873
bakıcı	bakırcı	0.7692307829856873
bakıcı	baskıcı	0.7692307829856873
bakıcı	hastabakıcı	0.8461538553237915
bakıcılık	bakırcılık	0.8421052694320679
bakıcılık	baskıcılık	0.8421052694320679
bakıcılık	hastabakıcılık	0.8947368264198303
bakıcılık	rakıcılık	0.7894737124443054
bakıcılık	yakıcılık	0.7894737124443054
bakımlık	bakımsızlık	0.8235294222831726
bakımsızlık	bağımsızlık	0.782608687877655
bakımsızlık	kızlık	0.7692307829856873
bakırcı	bakırcılık	0.8666666746139526
bakırcılık	barcılık	0.8235294222831726
bakırcılık	çakırcılık	0.8095238208770752
balaban	balabankuşu	0.8571428656578064
balama	baltalama	1.0
balama	baskılama	0.7692307829856873
balama	bazlama	0.7692307829856873
balama	bağlama	0.7692307829856873
balama	bağışlama	0.7692307829856873
balama	başlama	0.7692307829856873
balama	kaballama	0.7692307829856873
balama	kurbağalama	0.7692307829856873
balama	malama	0.75
balama	çabalama	0.8461538553237915
balata	baldırpatlatan	0.7692307829856873
balayı	baltalayıcı	0.9230769276618958
balayı	baltalayıcılık	0.8461538553237915
balayı	bombalayış	0.7692307829856873
balcılık	ballık	0.7692307829856873
balcılık	baltacılık	0.8235294222831726
balcılık	baltalayıcılık	0.8235294222831726
balcılık	başkaldırıcılık	0.7647058963775635
balcılık	doğalcılık	0.7647058963775635
balcılık	falcılık	0.7647058963775635
balcılık	kralcılık	0.7647058963775635
balcılık	malcılık	0.7647058963775635
balcılık	martavalcılık	0.7647058963775635
balcılık	peştamalcılık	0.7647058963775635
balcılık	salcılık	0.7647058963775635
balcılık	sandalcılık	0.7647058963775635
balcılık	tutkalcılık	0.7647058963775635
balcılık	ulusalcılık	0.7647058963775635
balcılık	yapısalcılık	0.7647058963775635
balcılık	çuvalcılık	0.7647058963775635
baldır	baldırak	0.8461538553237915
baldır	baldıran	0.8461538553237915
baldır	baldıranlık	0.8461538553237915
baldır	baldıranşerbeti	0.8461538553237915
baldır	baldırgan	0.8461538553237915
baldır	baldırpatlatan	0.8461538553237915
baldır	baldırsokan	0.8461538553237915
baldır	baldırıkara	0.8461538553237915
baldır	başkaldırma	0.7692307829856873
baldır	başkaldırı	0.7692307829856873
baldır	başkaldırıcı	0.7692307829856873
baldır	başkaldırıcılık	0.7692307829856873
baldır	karabaldır	0.8461538553237915
baldırak	baldıran	0.7647058963775635
baldırak	baldıranlık	0.8235294222831726
baldırak	baldıranşerbeti	0.7647058963775635
baldıran	baldıranlık	0.8823529481887817
baldıran	baldıranşerbeti	0.8823529481887817
baldıran	baldırgan	0.8235294222831726
baldıran	baldırpatlatan	0.8235294222831726
baldıran	baldırsokan	0.8235294222831726
baldıran	kaldıran	0.7647058963775635
baldıran	çaldıran	0.7647058963775635
baldıranlık	ballık	0.7692307829856873
baldırsokan	balkan	0.7692307829856873
baldız	başyıldız	0.7692307829856873
balerin	balerinlik	0.8666666746139526
balerinlik	binlik	0.7692307829856873
balerinlik	derinlik	0.7647058963775635
balerinlik	erinlik	0.8666666746139526
balerinlik	serinlik	0.7647058963775635
balgam	balgamtaşı	0.8461538553237915
balgam	tuzlubalgam	0.8461538553237915
balhane	balıkhane	0.800000011920929
balina	balinagiller	0.8461538553237915
balina	balinalar	0.8461538553237915
balkan	balkanlar	0.8461538553237915
balkan	balkanlı	0.8461538553237915
balkan	balkanlık	0.8461538553237915
balkan	balkanolog	0.8461538553237915
balkan	balkanoloji	0.8461538553237915
balkan	kalkan	0.75
balkanlar	balkanlı	0.7647058963775635
balkanlar	balkar	0.9230769276618958
balkanlı	balkanlık	0.8823529481887817
balkanlık	ballık	0.7692307829856873
balkanolog	balkanoloji	0.8095238208770752
balkar	balkarca	0.8461538553237915
balkarca	malkarca	0.7647058963775635
ballıbaba	ballıbabagiller	0.8823529481887817
ballık	baltacılık	0.7692307829856873
ballık	baltalayıcılık	0.7692307829856873
ballık	baltalık	0.7692307829856873
ballık	balyalık	0.7692307829856873
ballık	balıkçılık	0.7692307829856873
ballık	baysallık	0.9230769276618958
ballık	bağıllık	0.7692307829856873
ballık	karaballık	0.8461538553237915
baloncu	baloncuk	0.8666666746139526
baloncu	balonculuk	0.8666666746139526
baloncuk	balonculuk	0.9411764740943909
baloncuk	boncuk	0.7692307829856873
balonculuk	bastonculuk	0.761904776096344
baltacı	baltacık	0.8666666746139526
baltacı	baltacılık	0.8666666746139526
baltacı	baltalayıcı	0.800000011920929
baltacık	baltacılık	0.9411764740943909
baltacık	baltalayıcılık	0.7647058963775635
baltacık	baltalık	0.75
baltacık	baltık	0.7692307829856873
baltacılık	baltalayıcılık	0.8571428656578064
baltacılık	baltalık	0.875
baltacılık	baltık	0.7692307829856873
baltacılık	oltacılık	0.7894737124443054
baltacılık	otacılık	0.7647058963775635
baltalama	malama	0.75
baltalayıcı	baltalayıcılık	0.9090909361839294
baltalayıcı	baltalı	0.7857142686843872
baltalayıcılık	baltalı	0.7857142686843872
baltalayıcılık	baltalık	0.9375
baltalayıcılık	baltık	0.7692307829856873
baltalı	baltalık	0.8571428656578064
baltalık	baltık	0.7692307829856873
baltalık	maltalık	0.75
balözü	balözülük	0.8461538553237915
balözü	balıkgözü	0.7692307829856873
balıkesir	balıkesirli	0.8947368264198303
balıkyumurtası	yumurtalık	0.761904776096344
balıkçı	balıkçıl	0.8666666746139526
balıkçı	balıkçılgiller	0.8666666746139526
balıkçı	balıkçıllar	0.8666666746139526
balıkçı	balıkçılık	0.8666666746139526
balıkçı	balıkçın	0.8666666746139526
balıkçı	başlıkçı	0.800000011920929
balıkçıl	balıkçılgiller	0.8823529481887817
balıkçıl	balıkçıllar	0.8823529481887817
balıkçıl	balıkçılık	0.8823529481887817
balıkçıl	balıkçın	0.7647058963775635
balıkçıl	ılıkçıl	0.7857142686843872
balıkçılgiller	balıkçılık	0.8333333134651184
balıkçılgiller	balıkçın	0.7647058963775635
balıkçıllar	balıkçılık	0.8333333134651184
balıkçıllar	balıkçın	0.7647058963775635
balıkçılık	balıkçın	0.7647058963775635
balıkçılık	batakçılık	0.7777777910232544
balıkçılık	başmakçılık	0.7777777910232544
bandocu	bandoculuk	0.8666666746139526
bandıra	bandırma	0.800000011920929
bandıra	vardabandıra	0.8666666746139526
